Rid;status;fecha_dictamen
1486;rechazado;2010-01-22
1487;aprobado;2019-04-10
1488;aprobado;2016-04-30
1489;aprobado;1996-12-04
1490;rechazado;2017-11-05
1491;rechazado;2019-06-16
1494;aprobado;2011-05-18
1495;rechazado;1979-06-12
1496;rechazado;1991-09-02
1497;rechazado;2018-06-14
1498;rechazado;1971-04-02
1499;rechazado;2017-02-04
1500;aprobado;2002-12-24
1501;rechazado;2016-04-07
1502;aprobado;2019-08-11
1503;aprobado;2013-04-29
1504;aprobado;2017-09-14
1505;rechazado;2018-12-27
1507;rechazado;2019-08-13
1508;aprobado;2009-11-05
1509;rechazado;2019-01-06
1510;rechazado;2016-10-05
1511;rechazado;2019-03-14
1512;aprobado;2016-10-20
1513;rechazado;2010-04-21
1514;aprobado;2015-08-22
1515;rechazado;2018-07-19
1516;aprobado;2017-08-21
1517;aprobado;1992-06-15
1518;rechazado;2018-10-18
1519;aprobado;2016-02-01
1520;aprobado;2016-05-29
1521;rechazado;2009-09-12
1525;rechazado;1997-07-20
1526;rechazado;2016-02-04
1529;rechazado;1983-09-20
1531;aprobado;2005-03-29
1534;aprobado;2012-05-14
1536;aprobado;2008-01-13
1537;aprobado;2011-09-25
1542;aprobado;2002-11-01
1544;rechazado;2012-04-29
1545;aprobado;2007-07-09
1546;rechazado;2019-02-06
1548;rechazado;2017-06-11
1549;aprobado;2019-06-16
1551;rechazado;2019-05-24
1552;rechazado;2008-03-13
1553;rechazado;2016-09-29
1554;rechazado;2019-01-25
1555;aprobado;2003-01-27
1557;aprobado;2007-12-10
1558;rechazado;2013-11-27
1559;aprobado;1990-02-13
1561;rechazado;2018-01-05
1564;rechazado;2012-09-22
1565;aprobado;2006-10-22
1566;aprobado;2018-12-09
1567;rechazado;2018-07-03
1568;rechazado;2008-08-09
1570;aprobado;1984-03-08
1571;rechazado;2016-11-01
1573;rechazado;2017-12-13
1574;rechazado;2006-05-30
1575;rechazado;2018-09-18
1576;rechazado;2010-04-17
1577;aprobado;2006-08-07
1578;rechazado;2012-09-28
1581;aprobado;2014-09-20
1583;rechazado;2010-05-16
1585;rechazado;2014-07-18
1586;rechazado;2019-08-13
1588;rechazado;1982-11-29
1590;rechazado;2016-08-21
1595;rechazado;2006-04-18
1596;rechazado;2010-12-26
1597;rechazado;2018-01-01
1598;rechazado;2003-04-26
1600;aprobado;2012-11-15
1601;rechazado;1969-03-05
1604;rechazado;2018-06-18
1605;rechazado;2014-09-10
1606;rechazado;1985-11-22
1607;aprobado;2010-11-05
1608;aprobado;2018-09-06
1609;rechazado;2019-01-29
1610;rechazado;2009-04-07
1611;aprobado;2011-12-20
1612;aprobado;2018-01-21
1613;aprobado;2016-04-17
1616;aprobado;2017-05-01
1621;aprobado;2017-04-16
1622;rechazado;2003-03-17
1625;aprobado;2009-08-07
1626;rechazado;2013-12-31
1628;aprobado;2019-02-12
1630;rechazado;1989-06-26
1632;aprobado;1978-04-05
1633;aprobado;2019-08-15
1634;aprobado;2010-10-08
1635;rechazado;2019-04-15
1637;aprobado;2002-07-15
1638;aprobado;2011-05-19
1639;aprobado;2017-07-06
1640;rechazado;2019-07-05
1641;rechazado;2019-06-15
1642;rechazado;2018-09-20
1643;aprobado;2018-11-04
1645;aprobado;2017-10-25
1646;aprobado;1992-05-25
1648;rechazado;1987-02-28
1649;rechazado;2019-03-19
1653;rechazado;1997-06-24
1654;rechazado;2019-08-10
1656;aprobado;2016-03-18
1658;rechazado;2019-08-25
1660;rechazado;2019-03-11
1661;aprobado;2019-03-21
1662;rechazado;2016-09-23
1663;aprobado;2017-09-23
1665;rechazado;2010-01-01
1669;rechazado;2017-08-26
1671;rechazado;1996-06-05
1672;aprobado;2019-07-29
1673;aprobado;2019-02-10
1674;rechazado;2007-12-05
1675;rechazado;2009-10-31
1676;aprobado;1997-01-31
1677;aprobado;2014-11-12
1678;aprobado;1994-09-29
1679;aprobado;1992-09-20
1680;rechazado;2011-03-10
1681;rechazado;2013-09-05
1682;rechazado;2016-05-31
1684;aprobado;2005-11-05
1685;aprobado;2013-06-02
1686;rechazado;2014-01-02
1687;aprobado;1991-07-03
1689;rechazado;2017-12-13
1690;aprobado;2019-07-22
1692;rechazado;2019-05-16
1693;rechazado;2014-08-06
1695;aprobado;2004-05-04
1696;aprobado;1995-02-26
1697;aprobado;2018-09-28
1698;aprobado;2016-04-03
1700;aprobado;2005-09-21
1701;aprobado;2015-02-06
1703;aprobado;1997-12-12
1706;rechazado;1999-06-30
1707;rechazado;1988-03-14
1708;rechazado;2016-05-18
1709;aprobado;2003-08-04
1710;rechazado;2014-04-24
1711;aprobado;1998-12-20
1712;aprobado;2019-05-11
1714;aprobado;2015-12-25
1715;aprobado;2016-08-03
1717;aprobado;1973-06-21
1718;rechazado;2019-04-01
1719;rechazado;2018-04-15
1720;aprobado;2007-11-15
1722;rechazado;2000-10-18
1723;rechazado;2014-02-13
1724;aprobado;1998-06-15
1725;rechazado;1996-05-13
1726;aprobado;2011-11-11
1728;aprobado;2003-01-08
1729;rechazado;2007-09-30
1730;rechazado;2017-11-26
1732;aprobado;2010-10-08
1734;rechazado;2011-02-28
1735;aprobado;2019-01-17
1736;aprobado;2013-05-16
1738;rechazado;2014-08-18
1739;aprobado;2018-08-24
1740;rechazado;2018-07-18
1742;rechazado;2017-08-12
1743;rechazado;2001-01-20
1744;aprobado;2019-07-16
1746;aprobado;2012-04-03
1748;rechazado;2015-11-30
1749;rechazado;2018-02-11
1750;aprobado;2019-07-07
1752;aprobado;2003-04-17
1753;aprobado;1990-06-05
1754;aprobado;2018-12-23
1755;rechazado;2017-05-30
1756;aprobado;2008-06-12
1757;rechazado;2017-12-11
1758;rechazado;2017-09-01
1759;rechazado;2015-05-26
1761;rechazado;2016-04-03
1763;rechazado;2018-08-09
1764;rechazado;2017-09-12
1765;aprobado;2009-05-13
1768;aprobado;2006-06-25
1771;rechazado;2018-07-09
1772;aprobado;2004-08-26
1774;aprobado;2015-03-22
1775;rechazado;2013-10-30
1777;rechazado;2016-03-28
1778;aprobado;2017-11-26
1779;aprobado;1992-10-29
1783;aprobado;2014-10-15
1785;aprobado;2005-10-03
1787;aprobado;2018-10-17
1788;rechazado;2010-12-20
1789;rechazado;1973-11-27
1791;aprobado;2019-08-13
1792;aprobado;2000-05-18
1793;rechazado;2019-01-08
1794;aprobado;2001-09-20
1795;aprobado;1986-03-02
1796;rechazado;1959-10-29
1797;aprobado;2019-05-18
1798;aprobado;1984-06-18
1800;rechazado;2014-12-05
1801;aprobado;2018-01-14
1802;rechazado;2010-05-20
1805;rechazado;2015-05-01
1807;rechazado;1977-02-27
1810;aprobado;1996-08-24
1811;aprobado;2017-10-23
1812;rechazado;2010-12-01
1813;rechazado;2001-06-05
1814;rechazado;2019-07-19
1815;rechazado;2019-02-03
1816;rechazado;1995-09-28
1818;aprobado;2012-02-07
1819;rechazado;2010-02-26
1820;rechazado;2017-06-17
1821;aprobado;2016-03-04
1822;rechazado;2015-09-10
1823;rechazado;2005-01-20
1824;aprobado;2013-10-23
1825;rechazado;2013-10-03
1826;rechazado;2017-12-23
1828;aprobado;2013-12-04
1829;rechazado;1990-11-19
1831;rechazado;2009-03-06
1832;aprobado;2017-03-19
1833;rechazado;2017-09-05
1836;rechazado;2019-08-30
1838;aprobado;2014-02-05
1840;aprobado;2001-11-08
1841;aprobado;2015-03-09
1842;rechazado;2018-03-04
1844;rechazado;2004-10-22
1845;rechazado;1980-11-10
1849;aprobado;2019-08-06
1851;rechazado;2018-07-27
1852;rechazado;2018-08-22
1853;aprobado;2017-08-14
1854;aprobado;1999-05-11
1855;aprobado;2003-12-24
1860;rechazado;2016-12-12
1862;aprobado;2017-07-24
1864;rechazado;2019-02-15
1865;aprobado;2011-09-19
1869;aprobado;2019-03-02
1870;aprobado;2016-06-11
1871;aprobado;2017-07-09
1872;aprobado;2017-11-11
1873;rechazado;2019-03-03
1874;aprobado;2004-12-03
1876;rechazado;2014-08-31
1878;rechazado;2018-12-16
1880;rechazado;2018-09-24
1881;rechazado;2006-08-19
1882;aprobado;2017-07-04
1883;rechazado;2006-09-14
1884;rechazado;2015-01-14
1885;rechazado;2016-08-04
1886;rechazado;2018-09-18
1889;rechazado;2008-07-12
1890;aprobado;2018-09-14
1892;rechazado;2015-12-11
1893;rechazado;2006-04-07
1895;rechazado;2007-11-24
1896;rechazado;2010-04-16
1897;rechazado;2012-11-16
1898;aprobado;2004-08-30
1899;aprobado;2016-06-14
1900;aprobado;2019-05-19
1901;aprobado;2005-01-21
1904;aprobado;2015-10-17
1905;rechazado;1998-06-26
1908;rechazado;2018-09-18
1910;aprobado;2019-01-07
1913;rechazado;2016-02-15
1916;rechazado;2019-06-08
1917;aprobado;2013-09-16
1919;aprobado;2019-05-28
1920;aprobado;1994-10-04
1921;aprobado;2008-08-09
1922;rechazado;2014-06-12
1925;rechazado;1978-08-17
1926;aprobado;2009-03-05
1927;rechazado;2015-10-11
1928;rechazado;2012-10-31
1929;aprobado;2019-08-27
1930;rechazado;1988-06-12
1934;rechazado;2008-02-12
1935;rechazado;2019-06-25
1936;aprobado;2019-03-26
1937;rechazado;2019-08-15
1940;rechazado;2016-07-21
1942;aprobado;2003-09-15
1943;aprobado;2015-07-24
1944;rechazado;2017-03-26
1946;aprobado;2014-01-17
1947;rechazado;1996-03-08
1948;aprobado;2019-06-04
1949;rechazado;2014-08-30
1950;aprobado;2019-04-15
1953;aprobado;2017-01-17
1954;rechazado;2010-01-25
1955;rechazado;2016-08-21
1956;aprobado;2016-10-18
1958;aprobado;2012-11-09
1959;aprobado;1987-10-18
1960;aprobado;2008-05-27
1962;rechazado;2006-04-07
1963;rechazado;2018-02-06
1964;rechazado;2018-04-04
1965;rechazado;2017-08-22
1966;rechazado;2018-12-14
1967;rechazado;1999-09-01
1968;aprobado;2002-10-19
1969;aprobado;2013-02-23
1972;rechazado;2011-02-23
1973;rechazado;2019-02-04
1975;aprobado;2011-08-15
1976;aprobado;2012-06-12
1978;aprobado;2016-06-06
1979;aprobado;2014-01-22
1980;aprobado;2003-10-05
1981;aprobado;2014-07-07
1982;aprobado;2018-09-20
1983;rechazado;2019-07-25
1984;aprobado;2018-04-16
1985;aprobado;1998-04-24
1986;rechazado;2019-08-12
1987;aprobado;2010-04-16
1994;aprobado;2018-03-27
1995;rechazado;2013-04-26
1996;aprobado;2018-04-23
1997;aprobado;2008-01-14
1998;aprobado;2019-02-12
1999;aprobado;2019-03-25
2000;aprobado;2006-11-13
2001;aprobado;2011-11-29
2006;aprobado;2010-09-12
2007;aprobado;2008-05-27
2008;aprobado;1998-11-12
2009;aprobado;2005-04-25
2011;rechazado;1995-01-07
2012;aprobado;2001-11-27
2013;aprobado;2019-07-28
2014;rechazado;2016-10-24
2016;rechazado;2006-11-18
2018;rechazado;2015-02-06
2021;rechazado;2013-01-24
2022;rechazado;2019-07-07
2023;aprobado;1993-11-13
2024;rechazado;2014-06-25
2028;rechazado;2010-03-29
2029;rechazado;1982-01-04
2031;rechazado;2001-03-04
2032;rechazado;2013-11-03
2033;rechazado;2014-05-30
2035;aprobado;2016-11-15
2042;rechazado;2005-11-28
2043;aprobado;2005-11-13
2045;aprobado;2016-03-06
2046;rechazado;2017-04-13
2047;rechazado;2019-01-11
2048;rechazado;2008-12-07
2049;aprobado;2019-02-11
2051;aprobado;2005-08-27
2053;rechazado;2018-06-12
2054;rechazado;2012-12-19
2055;rechazado;2017-12-18
2057;aprobado;2009-03-22
2059;rechazado;2019-03-14
2061;rechazado;2012-07-04
2062;rechazado;2017-02-28
2063;rechazado;1967-04-15
2065;rechazado;2008-08-30
2066;aprobado;1995-11-18
2067;rechazado;2003-07-08
2068;rechazado;2019-04-05
2071;aprobado;2017-09-01
2072;aprobado;2005-09-15
2075;aprobado;2019-03-03
2076;rechazado;2019-07-18
2078;rechazado;2012-01-29
2079;aprobado;2018-05-28
2080;rechazado;2003-12-21
2081;rechazado;2003-03-06
2082;aprobado;2019-04-21
2083;rechazado;2014-06-15
2084;rechazado;2017-12-05
2085;aprobado;2016-07-04
2087;rechazado;2004-11-16
2088;aprobado;1994-07-13
2089;rechazado;2004-10-12
2091;aprobado;2016-12-09
2092;aprobado;2018-09-29
2094;rechazado;2019-07-02
2095;aprobado;2017-03-07
2096;aprobado;2018-09-16
2097;rechazado;2016-08-20
2098;rechazado;2014-09-22
2099;aprobado;1976-06-18
2101;aprobado;2012-01-28
2103;rechazado;2004-08-31
2104;aprobado;2019-05-29
2106;rechazado;2007-08-17
2109;aprobado;2019-01-17
2110;rechazado;2017-11-17
2111;rechazado;2015-09-08
2112;rechazado;2015-12-29
2114;rechazado;2013-07-13
2115;aprobado;2017-02-02
2117;rechazado;2012-04-17
2118;aprobado;2017-05-10
2119;aprobado;2018-11-27
2121;rechazado;2015-09-06
2123;rechazado;2019-07-08
2124;aprobado;1996-11-26
2125;aprobado;1996-06-23
2126;aprobado;2019-07-04
2129;aprobado;2008-05-10
2130;aprobado;2014-03-05
2133;aprobado;2015-02-12
2134;rechazado;2013-10-14
2135;rechazado;2012-01-14
2136;rechazado;2005-01-17
2139;aprobado;1965-06-05
2140;rechazado;2005-04-16
2142;rechazado;2019-06-07
2147;aprobado;2019-07-05
2148;rechazado;2014-02-03
2149;aprobado;2019-02-18
2152;rechazado;1999-07-28
2155;rechazado;2018-02-02
2157;rechazado;2016-09-24
2158;rechazado;2015-01-01
2159;aprobado;2015-12-24
2161;rechazado;2016-09-23
2163;rechazado;2016-09-17
2164;rechazado;2016-10-06
2165;aprobado;2012-03-06
2167;aprobado;2014-05-04
2168;aprobado;1968-12-01
2170;rechazado;2019-07-31
2173;aprobado;2008-09-07
2176;aprobado;2015-06-04
2177;aprobado;2019-07-14
2178;rechazado;2002-07-27
2181;aprobado;2017-05-04
2182;aprobado;1987-11-21
2183;rechazado;2014-05-12
2185;rechazado;2012-08-08
2186;aprobado;2012-06-10
2187;rechazado;2015-07-19
2188;rechazado;2017-08-17
2190;rechazado;2019-08-28
2191;aprobado;2016-12-01
2192;aprobado;2004-06-06
2194;rechazado;2016-02-21
2195;rechazado;2015-06-27
2197;rechazado;1997-11-22
2198;aprobado;2002-12-20
2199;aprobado;2017-09-22
2200;aprobado;2007-03-25
2201;aprobado;2010-10-11
2202;rechazado;2018-06-16
2206;aprobado;2008-01-14
2207;aprobado;2014-12-02
2208;aprobado;1971-07-27
2209;aprobado;2015-11-29
2210;aprobado;2012-04-25
2211;aprobado;1994-03-29
2212;rechazado;2018-10-28
2213;rechazado;1997-10-27
2214;aprobado;2013-11-18
2215;rechazado;1999-02-01
2217;rechazado;2018-05-14
2218;rechazado;2007-05-07
2219;aprobado;1996-06-19
2220;aprobado;1998-09-15
2221;rechazado;2018-08-03
2223;aprobado;2013-09-25
2224;aprobado;2019-04-29
2225;aprobado;2014-08-20
2226;rechazado;2019-05-05
2227;aprobado;2003-08-17
2228;rechazado;2018-12-24
2229;rechazado;2019-01-10
2233;rechazado;2002-12-29
2236;aprobado;2011-04-29
2238;aprobado;2012-02-26
2239;rechazado;2017-05-05
2240;aprobado;2019-04-30
2241;rechazado;2010-10-21
2242;aprobado;2008-10-08
2243;rechazado;2007-12-19
2244;rechazado;2008-09-08
2247;aprobado;2018-03-13
2248;rechazado;1982-11-10
2251;aprobado;2017-03-01
2252;aprobado;2015-12-08
2253;aprobado;2018-09-19
2254;aprobado;1977-07-22
2255;rechazado;1997-08-04
2260;rechazado;2018-08-19
2261;rechazado;2007-05-21
2262;rechazado;2014-12-19
2264;aprobado;2015-03-31
2265;aprobado;2013-02-08
2266;rechazado;2018-09-13
2268;rechazado;1994-05-24
2269;aprobado;2016-08-17
2271;aprobado;2019-08-11
2272;rechazado;2014-09-18
2273;aprobado;2017-08-02
2274;aprobado;2017-01-03
2275;aprobado;2007-02-12
2276;aprobado;2008-01-06
2277;rechazado;2019-02-20
2280;rechazado;2011-01-26
2282;rechazado;2017-11-01
2285;aprobado;2018-05-23
2286;rechazado;2019-08-01
2288;aprobado;2018-11-08
2289;rechazado;1993-01-21
2292;rechazado;1968-12-07
2293;aprobado;2009-08-27
2294;rechazado;1997-05-30
2295;rechazado;2019-05-15
2296;aprobado;2002-09-03
2297;aprobado;2018-08-31
2299;rechazado;2019-07-25
2300;rechazado;2016-12-27
2301;rechazado;2003-04-08
2302;rechazado;2016-08-03
2303;aprobado;2017-06-07
2304;aprobado;2007-01-29
2305;aprobado;2011-08-11
2306;rechazado;2019-08-24
2307;aprobado;2000-04-26
2308;aprobado;2012-01-07
2310;rechazado;2013-06-19
2311;aprobado;2019-08-07
2312;aprobado;2016-08-25
2313;aprobado;2009-01-04
2314;rechazado;2015-10-23
2317;aprobado;2019-06-11
2319;rechazado;2007-04-19
2320;aprobado;2005-10-19
2321;rechazado;2015-12-16
2322;rechazado;2013-08-06
2324;aprobado;1976-07-04
2325;rechazado;1989-01-07
2326;rechazado;2019-07-21
2328;rechazado;2016-05-23
2329;rechazado;2016-04-25
2330;aprobado;2011-03-02
2331;rechazado;2017-08-23
2332;rechazado;2018-03-11
2333;rechazado;2019-02-12
2334;rechazado;2016-12-22
2335;rechazado;2019-08-29
2336;rechazado;2015-04-30
2337;aprobado;2013-12-07
2338;rechazado;2005-02-05
2340;rechazado;2007-01-22
2341;rechazado;2019-01-23
2346;aprobado;2016-06-19
2347;rechazado;2016-04-18
2349;rechazado;2014-01-20
2351;aprobado;2011-01-09
2352;aprobado;2019-02-26
2353;aprobado;2006-05-01
2355;aprobado;2007-06-10
2356;rechazado;2004-04-17
2357;rechazado;2001-08-19
2361;aprobado;2016-11-11
2362;rechazado;2006-12-17
2363;aprobado;2018-07-22
2364;aprobado;2005-06-20
2365;aprobado;2017-01-12
2367;rechazado;1998-07-22
2368;rechazado;2016-10-10
2369;rechazado;2017-12-12
2370;aprobado;2000-06-18
2371;rechazado;2002-10-23
2373;aprobado;2019-06-28
2376;aprobado;2000-06-19
2377;aprobado;1993-07-28
2378;rechazado;2010-02-28
2380;rechazado;2004-12-24
2383;rechazado;2018-12-19
2384;rechazado;2017-09-15
2385;aprobado;2019-08-30
2386;aprobado;2014-09-29
2388;aprobado;2010-05-16
2390;rechazado;2013-03-15
2391;rechazado;1998-04-26
2392;rechazado;2006-03-11
2393;rechazado;2001-03-23
2395;aprobado;2016-08-22
2396;rechazado;2006-10-30
2397;aprobado;2018-04-10
2398;aprobado;2013-01-25
2399;rechazado;2009-03-25
2400;aprobado;2018-11-16
2402;rechazado;2017-10-21
2403;rechazado;2004-07-15
2404;aprobado;2018-06-23
2406;aprobado;2015-10-29
2407;aprobado;2008-03-05
2409;rechazado;2019-07-02
2410;rechazado;2019-05-20
2413;rechazado;2010-03-10
2414;aprobado;2004-08-17
2415;aprobado;2015-12-20
2417;aprobado;2019-02-18
2418;aprobado;2010-11-09
2421;rechazado;2016-04-19
2422;aprobado;2007-01-04
2424;rechazado;2008-04-23
2427;rechazado;2000-04-15
2428;aprobado;2018-09-26
2429;aprobado;2019-04-25
2430;rechazado;2016-01-18
2431;aprobado;2018-07-10
2432;rechazado;2019-05-22
2434;aprobado;2017-05-20
2435;rechazado;2018-11-01
2436;rechazado;2006-12-26
2437;aprobado;2010-07-27
2438;rechazado;1976-02-29
2439;rechazado;2017-11-19
2440;rechazado;1988-09-11
2441;aprobado;2009-06-29
2442;rechazado;2013-11-15
2443;rechazado;2016-12-14
2444;aprobado;2008-01-20
2445;rechazado;1987-11-25
2447;rechazado;2018-12-27
2448;aprobado;2017-05-04
2449;rechazado;2018-03-29
2452;aprobado;2019-03-03
2453;rechazado;2014-02-16
2456;aprobado;2015-10-25
2457;rechazado;2019-07-18
2458;rechazado;1977-08-15
2461;rechazado;2015-03-26
2462;aprobado;2018-07-09
2466;rechazado;2015-09-03
2467;aprobado;2017-04-10
2468;rechazado;2015-04-02
2469;aprobado;2003-05-20
2470;aprobado;2016-02-08
2473;rechazado;2019-03-14
2474;aprobado;2019-01-09
2475;aprobado;2012-01-20
2476;rechazado;1995-05-24
2477;aprobado;1980-10-22
2478;rechazado;1999-02-17
2479;aprobado;2015-01-06
2483;rechazado;2018-09-09
2484;rechazado;2006-07-12
2485;aprobado;2016-09-17
2486;rechazado;2012-08-03
2488;rechazado;2019-02-17
2489;aprobado;2019-07-28
2490;aprobado;2018-09-16
2491;rechazado;2019-08-05
2493;aprobado;1991-05-17
2494;aprobado;2018-03-18
2495;rechazado;2015-12-27
2497;aprobado;2011-09-11
2499;aprobado;2010-05-05
2500;rechazado;2009-02-11
2501;rechazado;2014-08-24
2504;rechazado;2008-06-19
2505;rechazado;2011-11-21
2506;aprobado;2019-04-12
2510;rechazado;2012-06-06
2511;rechazado;2018-01-09
2512;rechazado;2011-08-02
2514;rechazado;2004-07-09
2515;rechazado;2019-04-04
2516;aprobado;2017-09-02
2518;aprobado;1990-05-22
2519;rechazado;2010-09-26
2520;rechazado;2018-11-21
2522;rechazado;1976-11-30
2528;rechazado;2017-09-07
2531;aprobado;2017-05-11
2537;rechazado;2019-03-15
2538;rechazado;2003-08-14
2539;aprobado;2017-01-01
2540;rechazado;2016-05-16
2541;rechazado;2019-03-12
2542;rechazado;2017-06-19
2544;rechazado;2019-08-10
2545;aprobado;2014-12-27
2551;rechazado;2015-05-28
2552;rechazado;2013-09-28
2553;rechazado;2016-08-09
2554;rechazado;2010-11-16
2556;aprobado;2004-12-29
2557;aprobado;2012-09-22
2558;aprobado;1998-01-29
2559;rechazado;2018-01-13
2561;aprobado;2014-01-13
2562;aprobado;2017-05-08
2563;rechazado;2017-11-10
2564;rechazado;2004-07-09
2566;rechazado;2019-05-26
2567;aprobado;2011-05-30
2568;rechazado;2007-07-05
2569;aprobado;1983-06-07
2570;rechazado;2017-07-01
2571;aprobado;2010-04-21
2572;aprobado;2019-05-09
2573;rechazado;2009-06-23
2575;rechazado;2001-08-24
2576;rechazado;2007-09-29
2579;rechazado;2017-09-10
2581;aprobado;1977-09-25
2584;aprobado;2019-08-30
2587;aprobado;2015-03-31
2590;rechazado;2018-04-08
2593;rechazado;2016-12-06
2595;rechazado;2017-08-26
2596;aprobado;2015-07-24
2597;rechazado;1997-02-26
2598;rechazado;2010-05-06
2599;rechazado;2018-12-10
2600;aprobado;2016-12-16
2601;aprobado;2019-06-05
2603;aprobado;1967-09-29
2604;rechazado;2012-12-16
2606;aprobado;2019-01-14
2608;aprobado;2017-07-11
2610;rechazado;2016-03-11
2611;aprobado;2007-02-02
2612;aprobado;2016-04-17
2617;aprobado;2006-07-03
2618;aprobado;2018-08-25
2619;rechazado;1993-07-11
2620;aprobado;1979-12-07
2622;rechazado;2014-06-26
2623;rechazado;1994-08-04
2626;rechazado;2017-05-09
2627;rechazado;2013-12-27
2628;rechazado;2018-03-18
2629;aprobado;1999-05-03
2630;aprobado;2016-09-17
2632;aprobado;1998-01-11
2633;aprobado;2019-08-28
2634;aprobado;2015-06-30
2635;rechazado;2016-05-17
2636;aprobado;2007-06-05
2637;aprobado;2013-02-24
2639;aprobado;2016-12-09
2640;rechazado;2019-08-22
2641;rechazado;2003-11-06
2642;aprobado;2017-02-24
2643;rechazado;2018-05-12
2646;rechazado;2012-01-10
2648;rechazado;2019-07-09
2649;aprobado;2012-08-24
2651;rechazado;1976-01-16
2652;aprobado;2016-12-24
2653;aprobado;1990-07-28
2654;rechazado;2008-07-16
2655;aprobado;2008-06-07
2657;aprobado;2017-06-26
2658;rechazado;2008-11-18
2659;aprobado;2017-01-27
2660;rechazado;2018-11-10
2661;rechazado;2002-02-14
2662;rechazado;2014-07-17
2665;aprobado;2003-11-22
2667;aprobado;2016-04-09
2669;rechazado;2017-10-11
2671;aprobado;2018-02-18
2673;rechazado;2019-08-06
2674;aprobado;2016-08-07
2675;aprobado;2008-03-22
2676;aprobado;1997-07-09
2677;rechazado;2015-08-23
2680;rechazado;2019-02-12
2682;rechazado;2017-11-29
2683;rechazado;2006-02-07
2684;aprobado;2014-01-06
2689;rechazado;2019-03-29
2690;aprobado;2016-06-28
2691;aprobado;2016-12-08
2692;aprobado;2002-08-27
2693;rechazado;2019-06-05
2694;aprobado;1996-12-03
2695;aprobado;2001-02-06
2697;aprobado;2012-07-21
2698;rechazado;2006-01-23
2699;aprobado;2008-07-28
2700;rechazado;1985-10-10
2701;rechazado;2016-04-30
2702;aprobado;2013-08-29
