numero;Pid
95175-48073-BN;405
28017-76036-BF;82
38290-77370-IA;409
26988-68520-AM;137
39549-95870-BN;75
7746-53673-FF;320
86642-6857-BE;101
74437-59213-HN;366
5151-16815-DN;159
60174-54917-LL;53
32211-86324-BB;377
65077-76065-GD;234
28180-10909-GG;382
70440-66845-BB;171
26415-28243-AG;300
71395-53964-FD;142
16616-13207-OO;353
19944-2222-AK;140
96573-16418-HO;282
92312-97259-BM;385
60968-79667-NB;402
33611-40909-NM;355
25516-55786-HD;428
94810-63183-IL;441
14758-41596-MD;16
86525-59179-JL;366
3360-93885-NL;29
41289-78818-IL;183
62043-84065-KL;397
59701-5287-BD;25
97439-59363-AI;320
45378-39812-EE;339
87628-77958-II;93
75036-65275-HK;442
5090-93447-JN;236
38628-14914-JE;89
16774-48571-BD;17
72132-34522-OD;37
24602-96276-EE;276
18112-74629-AI;299
11955-16891-II;217
31732-44303-MN;116
70708-73283-LJ;270
69920-89888-BM;124
75841-66240-LM;405
95925-75822-BN;354
68062-69059-NG;391
96977-48887-GK;331
18323-65222-OD;111
23719-80145-HI;135
18319-87452-HI;49
55664-27186-GJ;118
34179-88687-EB;405
72918-39110-EI;147
37907-94330-OH;143
18517-61620-IN;199
10577-97873-EJ;132
81645-69069-LL;347
60649-96176-ON;384
76824-57341-BM;347
95588-56881-MA;353
29657-37773-BE;100
76992-17558-JD;107
305-40856-FO;201
84565-32980-OG;202
96223-51576-HB;264
60289-28943-KA;362
49671-94135-MH;173
72038-92048-DF;67
27796-75870-GE;372
57426-85560-OB;76
89410-5664-EL;268
71845-22231-KB;286
25440-10956-BH;177
53895-14303-EK;124
93131-77659-BH;270
62427-92793-II;136
47099-29636-OA;193
33451-87161-EH;214
84597-18292-EJ;23
54684-70570-LK;125
41905-10024-GA;116
6325-11636-LK;122
73834-70863-HN;208
93802-63821-GH;184
61070-77944-LG;246
58410-8552-JI;15
62712-5912-GD;337
73128-70254-KL;228
76287-5334-BD;188
56987-44515-AN;262
85329-96634-AL;325
8616-27903-JI;234
46248-17712-BD;443
65129-3293-FK;253
17988-78381-EH;429
96569-55924-NN;222
47054-95858-NL;228
95420-67304-LL;49
55258-88504-GA;233
9661-80290-GL;116
70497-99598-KJ;449
70843-65615-DA;447
45834-25510-OI;377
85687-63026-GB;125
72601-6841-DJ;289
69956-82564-AL;174
15173-13427-BD;167
12941-34316-EL;191
74926-58176-ME;187
85848-72091-FJ;51
16638-41862-BB;38
46254-45131-DB;127
93658-31767-BL;254
32387-9760-DA;259
44408-96763-GN;293
8747-4018-MD;38
8780-34116-FN;314
43268-88910-MN;21
1397-11807-GJ;279
57017-63849-ML;426
23400-56471-HI;142
36778-7560-OM;132
68125-45942-AG;332
68888-22187-JE;365
2981-66994-LK;108
86867-66603-OL;244
23526-90027-BM;257
32099-62486-MJ;296
27834-62780-MB;437
4050-46473-HH;155
57503-12986-NA;330
25055-74501-DG;262
64407-51428-LI;301
53889-76157-GG;73
63875-39677-HG;182
77573-93529-KH;125
56501-31047-IB;71
60730-39074-FL;160
55584-83302-FJ;123
87494-23953-NM;137
98539-55635-JB;101
19200-16736-MJ;95
57159-60476-BI;15
8800-19624-AK;314
56770-10476-FK;157
42434-5953-AA;30
8890-90317-IE;261
9894-15543-MO;193
25900-17295-EB;120
19087-37387-HG;157
48535-68043-JF;298
85683-84718-LD;223
34982-11185-GJ;210
60964-94646-BL;197
55781-8711-FN;307
96008-43756-OD;171
6545-68353-ML;236
83165-83283-AB;38
1379-18514-AM;433
61413-60423-HA;19
54965-29995-EM;3
46453-58302-OM;266
35170-6310-EN;355
64301-12411-OJ;115
17093-74543-AD;409
89898-83193-HF;413
70516-6436-BE;344
38155-57613-AD;126
12571-28336-FI;246
32646-14810-MB;377
69077-37970-BJ;69
18986-4040-LA;382
52403-50019-OB;225
20999-49345-KB;49
21122-72596-GM;322
82512-86188-LD;133
7403-83772-OB;400
17530-98930-AK;284
10853-13171-HL;426
91179-26541-BB;45
41911-16387-IE;155
38452-25143-GO;55
60929-87624-FB;70
66883-56239-FH;301
43128-81227-KH;232
85503-52813-HN;197
64771-74476-JO;15
60222-14488-FJ;121
94321-35037-AD;236
67711-55336-EA;378
25509-80675-GH;112
52031-28209-HE;108
23189-87090-LF;25
79951-46236-BE;429
57796-60925-GF;406
13703-79420-KO;25
92361-15005-JB;262
75918-3946-NI;87
74647-31249-FH;202
82506-1724-AA;125
89258-33924-DB;227
1646-5815-NJ;237
56914-11995-LA;438
99622-78099-HN;331
61364-33535-BF;155
6781-80663-KI;38
58943-5955-AK;167
63706-61545-JB;281
93410-56278-NN;294
65237-18957-BA;227
66072-28996-FM;416
40696-66037-AK;39
71128-51083-ML;46
84682-10623-BK;108
58215-57561-ML;286
4098-33364-EL;365
21288-52634-BG;146
84352-88290-OG;290
97342-65335-FB;124
72057-22081-MM;103
39807-16755-BM;2
70507-50065-OA;133
65830-24020-GL;120
6626-75506-EN;448
85567-68485-DD;318
23925-995-HH;370
67857-98290-DE;310
95742-41232-BL;296
6328-47444-EE;314
95008-82783-DE;67
36649-77004-OL;334
1076-87385-IL;329
4920-68528-DL;167
66353-4655-LM;272
12330-51355-AA;359
8079-3955-HO;65
72167-47308-DA;66
34524-89176-EL;248
36544-8811-IM;356
39952-10274-FN;144
57796-10934-AD;421
61301-76695-LF;119
28080-96626-AH;116
17301-80540-JD;4
25511-82686-BA;385
98542-1569-BA;391
81412-13527-NE;153
26299-16822-JK;266
69794-21681-JB;11
95473-25088-NJ;111
67067-57510-HL;101
56508-76625-EF;196
3746-99796-BM;266
50482-96209-DM;441
13036-20034-ML;376
51819-97389-JN;126
66709-37505-BB;79
64509-15480-BB;117
76506-93013-LB;358
90796-7752-KE;206
99959-90680-FH;270
28370-2818-HN;438
78128-35970-BH;219
16636-10692-LI;86
64461-77518-GG;361
80272-51669-FH;447
70301-89859-GH;218
55786-91131-JL;37
56448-86192-JA;372
73593-24865-EG;345
95345-2841-MD;57
1468-89442-LB;36
85291-14998-HH;102
69362-42407-HG;229
72656-6403-KG;59
67267-14320-FG;23
62142-80856-EL;61
53181-60830-LI;15
61847-31892-BK;223
56416-19094-FD;144
90331-55661-ND;449
34573-12905-KD;251
34501-18994-ID;161
38980-1253-OK;174
92476-6761-OD;317
47239-96769-BF;401
15768-21103-BB;251
30113-74089-OI;221
43244-65024-KI;425
47008-66793-JB;276
80201-51468-BG;280
85758-83360-LO;163
69849-44928-BG;361
70951-52800-FM;261
11997-30192-EK;2
53486-49652-EK;213
24619-68107-BG;196
45287-39198-JL;287
76753-87016-EB;443
40827-48056-MG;384
43799-501-BB;366
95745-80699-BE;104
27677-21006-FD;272
80661-74060-MA;4
62887-26602-DO;277
16167-54992-NB;238
8225-34335-IB;122
40656-15470-HO;430
54948-75978-DJ;83
35210-66479-GK;10
63958-2012-ID;90
64327-76979-MD;376
63709-15881-LH;176
72233-52956-BE;89
51212-25936-BE;56
15987-18470-LL;188
82362-61917-HF;9
15411-33755-BH;111
586-32563-GG;417
77988-60626-KO;189
59205-36162-EB;337
83278-7087-IK;205
14614-84683-HH;180
57981-72370-GI;3
38887-4170-KD;81
54576-2513-KB;151
72468-4953-MK;103
75744-88584-BN;415
75862-44238-HB;346
46702-554-GM;289
78824-83893-KO;140
68368-28591-HK;124
16706-27405-GO;106
20578-96575-AN;181
6061-80952-MG;99
50310-61808-KB;228
4302-77214-GM;366
91506-12633-OL;96
94399-25941-JM;304
45802-76507-FK;127
47160-47324-FN;387
29440-24146-DG;99
36820-53428-BI;20
44188-77102-EE;277
3829-73796-JL;296
21966-70424-HL;107
2973-77857-BJ;231
27167-90172-LE;355
68799-47969-FK;332
10621-12519-BK;286
6343-72282-GD;290
69949-17823-LI;77
7126-98199-IN;131
76993-28833-BF;206
58026-27963-NL;204
84068-22318-GE;15
21646-4361-EB;56
43982-66549-LG;341
31874-82815-BF;253
26949-78192-LJ;134
30564-47773-FL;405
301-32544-AH;187
87817-92665-GM;45
89151-6110-FL;19
68053-65002-GJ;29
59078-32616-JN;229
73753-51556-BM;57
511-88267-BI;86
29938-92491-LH;234
49183-95853-DN;370
55737-79059-MN;406
76197-18340-GB;92
54935-36239-DJ;13
2828-78876-FB;14
48870-69412-EB;35
96978-98024-MD;309
7348-2765-FB;310
17901-62620-KK;40
79844-7046-EO;413
40652-24690-KB;122
4010-40730-AJ;140
70283-91973-LG;404
89109-54346-DE;20
23129-41548-MD;355
90089-47948-FN;447
59434-91895-HG;303
12408-98589-JF;184
8801-17275-LF;70
30653-69477-HK;272
42415-68693-NL;59
3144-60395-EN;247
25562-33723-HG;218
21613-64900-GG;214
3008-32133-EI;430
22174-77465-OF;333
59169-43387-EE;302
65111-25351-OE;121
46137-75705-BL;250
544-7587-FM;240
36329-98499-BJ;405
59465-7861-LN;20
15505-2457-AI;154
86534-65941-II;406
21575-22345-EL;116
55345-40895-FE;302
54575-80761-BL;287
97203-46447-DH;339
65306-31591-BA;397
68215-42666-OJ;115
58177-1795-IK;183
34493-9039-ON;331
51330-39220-NG;27
93318-17822-BN;27
24644-23329-MJ;131
41812-47366-DF;224
10222-88939-JA;428
42301-83898-NB;9
50127-68789-NK;204
80568-64594-IJ;31
7845-759-NO;78
90482-77521-DB;174
92619-38191-GA;208
91046-95830-DA;47
94815-39849-EM;309
94504-70882-KG;426
21032-73361-JJ;122
24814-14725-GL;311
23782-18510-IH;245
6130-61074-HO;319
655-72382-DG;338
497-90804-OK;298
61687-7316-BA;331
13954-76073-ON;232
87023-75414-KB;190
59387-56940-DE;343
74316-66564-BD;129
13969-73532-DM;342
50336-99556-KI;224
62404-54034-AI;233
81576-13811-HO;196
14930-53554-OK;19
38838-23402-IK;66
12535-24216-NF;120
20385-62176-OL;16
98887-40805-IE;186
93880-98194-BH;20
51649-6193-BG;409
6282-66572-HN;283
1527-24529-IN;283
72050-53633-NH;323
40759-76464-EE;257
95133-53818-ON;317
1704-80676-EK;101
59499-85109-FF;413
416-57515-DM;345
53974-80372-NB;388
50380-33563-DD;332
35432-69709-MN;438
44616-15310-LN;365
80341-31548-HG;253
82747-81198-BF;277
41554-51226-OJ;176
50404-48182-KI;30
37427-23735-GJ;10
58359-66423-HH;400
23625-38848-MO;443
6360-1896-MB;386
56151-45303-OF;405
16106-80403-FA;389
3915-40699-DF;155
51252-800-JO;117
854-83108-GA;370
47867-14345-KM;272
18688-66567-BB;73
81972-34645-OM;15
39917-99858-MF;14
38179-51267-BF;388
37408-99218-AK;177
18307-17846-JD;244
2381-88466-KN;440
91119-55257-BE;441
65837-76682-OB;306
42437-21100-ED;153
27557-322-HO;374
17003-58217-GD;168
14586-18043-JE;277
33774-95252-MD;93
54937-5642-FD;56
27927-60833-OD;406
76668-54675-AI;208
70270-14247-OG;334
32893-31521-BH;222
56618-71162-BK;272
79848-43724-EA;160
21118-48068-NO;347
77788-75145-OI;94
61230-38725-HK;329
24737-87042-BN;29
73480-41883-KM;174
47168-75725-BB;445
80969-20965-HI;41
33267-53263-FM;428
97369-13350-MM;110
12450-91767-IO;124
84718-25646-EF;147
96179-7826-GF;190
752-12076-JK;273
69385-8382-GB;102
57174-70309-BL;274
55404-74098-EA;253
72849-13575-MK;327
1671-82341-BF;358
72429-94351-FB;9
36817-34884-OF;128
86141-13553-BE;9
19536-62527-LB;173
35138-19590-BL;37
77783-76016-ML;260
9939-77873-IM;435
90809-94978-MB;400
29391-8429-MO;69
36199-94215-MK;169
5849-98915-IB;62
85109-92260-DB;130
57914-86785-HL;221
37469-7697-NJ;304
64242-99155-HH;290
53043-7289-AN;412
77055-85425-HL;318
62894-14353-BB;427
27502-96409-KF;203
55981-72589-NF;76
56745-45799-GB;222
64946-23038-IN;21
23311-91480-KN;313
23996-89210-EJ;198
51027-79194-OG;295
35909-51326-BJ;231
76627-84585-IL;312
52689-29309-HJ;332
62524-25469-HM;313
53474-16759-DA;61
50334-83671-DG;113
86626-33620-BN;68
10806-969-JK;221
48575-73662-NI;128
95278-16055-HH;368
99618-96065-IF;45
35446-88800-EG;2
19506-38572-GJ;311
4513-86213-FH;38
57356-58870-MI;448
7895-80464-JJ;31
30139-93234-DM;49
30811-40863-OG;288
2887-14837-DG;143
28403-16946-ON;416
98349-61869-LI;109
35194-97121-JN;128
20418-2227-BD;397
5756-64386-BD;182
28940-64671-EI;72
23144-99619-BA;407
97525-33863-EM;94
58477-7695-BF;269
61607-92570-JL;366
79645-90640-OO;294
66236-18934-JN;336
21048-78758-IA;40
49776-93467-EA;348
5984-98911-FO;2
39565-97463-JF;175
84043-16569-BM;359
83188-70255-DN;107
54539-83782-OE;255
43085-90317-AG;109
47540-64272-KN;176
86698-79739-LA;382
71720-73220-HO;6
66748-77080-BK;80
73686-63274-OM;320
69822-68529-LE;283
10412-73006-JB;248
4483-63580-EN;393
40907-87398-HB;155
39897-15273-HI;328
27440-47647-OE;185
10380-12304-AE;300
41387-65863-AL;336
94438-85756-ID;104
55656-34004-GL;263
47815-7171-GA;183
2814-2306-HB;384
76972-45666-BN;50
73640-13251-EA;392
94409-80227-BM;236
89376-15273-LO;63
70904-6617-EB;37
25219-84163-EE;251
10155-54570-DM;172
69086-19546-FB;6
84793-81454-NJ;433
51561-65185-LB;162
50569-87832-BJ;380
34488-63069-NG;299
93261-3524-FB;427
15405-38438-OE;423
80504-75803-EK;70
28361-11354-KA;92
11903-22970-AG;432
64813-70554-KM;218
84509-1919-HI;441
71815-25786-NB;310
44169-39435-BB;388
3684-80673-LB;212
62225-25600-OB;230
99978-69322-IG;55
25032-73969-FL;365
20405-88513-DM;283
8353-66252-IM;381
68940-19218-LB;198
66454-94819-HO;182
11643-65694-HN;357
24821-57903-NK;90
85204-36241-JG;216
13448-70012-ON;302
73361-16687-LD;196
61311-55674-BG;219
80104-58829-JG;287
28397-62130-OA;289
53387-48626-OK;103
50452-74095-IB;222
53318-67133-IB;141
53883-1132-AH;351
64334-43097-OA;402
98727-27581-BN;100
84846-54573-LI;135
75451-31222-NF;29
8705-88346-JL;24
16745-94816-BA;266
65895-37703-OB;52
99666-32027-GG;81
73000-26764-JJ;421
34836-22016-LI;7
72159-39403-LF;100
36503-83280-LK;445
89219-22641-OA;333
75524-91926-EF;150
37176-81203-NH;51
27684-70806-OE;70
52791-49776-BJ;116
8568-44191-HE;140
58707-97787-IF;414
92810-19268-KB;379
91439-37471-FF;274
28681-33421-MO;268
8038-24221-LB;391
83210-14282-IK;187
50329-60777-AO;226
34518-33579-GO;389
87263-89639-LA;335
35280-81866-IG;144
70300-18903-IN;239
7563-93783-BO;382
68072-27070-BA;80
83847-46319-OM;48
49485-17321-HB;330
7841-15888-EI;43
44204-61354-BN;7
52213-49552-AF;439
97248-23019-FB;168
14869-32235-ME;397
36900-84215-KD;384
82871-70578-AK;177
21158-77560-NB;168
77860-82686-ED;158
69877-45733-OD;79
62420-65575-OM;240
94390-90672-DO;99
49164-81437-MO;62
16681-51228-HE;13
72567-77612-AH;61
97608-91436-IN;31
21563-37793-BH;427
28849-22086-EJ;28
75139-82417-HN;15
69525-61195-IN;386
8161-15981-MA;123
99643-11705-BF;14
34324-75005-OF;435
42611-99096-AO;204
57055-31422-ED;172
53619-82077-AH;394
29902-24885-LH;40
12500-35872-LB;405
93423-86464-KL;242
5131-97229-HE;24
23430-26622-BK;289
63103-8909-HN;13
61326-98527-NL;364
57983-46044-MF;405
52562-11311-BH;272
9931-26134-LI;12
14001-77489-JH;225
34857-5144-MI;223
69813-6032-GB;53
28062-39954-BH;398
12960-89606-DD;5
29675-64167-FJ;355
18648-85366-FJ;70
86760-78399-BH;107
28916-66132-MA;85
56480-71114-AA;164
21012-31363-NI;98
47087-70763-LM;376
80906-9520-JB;368
34051-45007-LB;270
49542-66406-ED;59
33052-59094-GI;426
71661-1399-IJ;10
12882-94291-JB;433
79454-81258-DJ;413
30845-20923-II;235
74437-17712-DB;201
76812-7332-NH;388
20433-11685-DK;246
13970-25294-EE;152
31859-85849-NB;19
35144-94993-GN;416
24989-33895-GE;337
50755-95548-BB;38
5633-20965-IB;372
58999-36227-OI;140
75325-46909-GA;321
6639-94071-IK;376
10709-32748-MN;286
41997-18523-AB;190
55670-58543-FL;95
25929-72916-EL;100
88688-7885-KA;428
41615-18654-BD;50
96478-24787-KN;239
50614-24648-BN;223
63301-49916-FI;272
51874-54976-EA;321
87744-69121-JK;40
24264-71630-JA;372
73478-14227-GE;372
8515-48681-AO;406
73448-20777-MB;344
53474-80798-HK;99
31716-87883-IB;84
26939-90652-ID;86
44418-12212-FH;24
96008-49301-NB;349
87788-34906-JB;68
26073-68902-IB;152
43749-92620-EI;325
67190-40562-BJ;90
49973-22468-IL;147
6802-46004-JF;366
40041-66528-JE;143
54364-77191-HG;308
63840-77756-JO;32
35257-94370-IG;449
87732-96763-KH;247
3484-4880-HI;164
68978-40552-GB;262
40539-20374-DK;421
14929-5852-FH;191
61877-3046-AO;270
59489-79338-KG;262
1786-68251-DA;16
44985-64017-GF;396
14293-3990-JG;353
20763-2669-MN;111
30099-50835-HB;100
71581-89437-ON;239
56539-52224-AO;356
14493-51928-ML;278
36105-2614-BA;2
76690-55905-DE;13
96981-2203-IH;277
49747-63407-GB;53
83366-24031-DE;7
28081-94423-EN;138
81076-58338-DB;29
86720-10098-HD;235
68696-32405-BF;334
96737-759-LJ;183
44420-39504-FG;282
39289-47014-BB;375
53153-67482-MA;192
76803-60118-HD;342
82696-63904-EG;212
81337-87277-NO;410
23570-78128-LF;340
90423-40939-OJ;331
93694-77608-OF;350
95037-87511-GI;143
12283-90922-NL;330
24036-33196-GO;225
38675-8664-BB;219
52530-86690-EE;124
54149-71567-OD;241
84436-20241-LL;88
40185-85662-DF;200
38344-54066-HE;180
14645-12806-AI;385
60972-65663-MM;151
29670-54894-HI;370
96949-84864-BK;227
47836-42622-GA;435
39413-12159-GL;345
97773-67554-FM;380
67094-83967-DG;249
82093-21522-FJ;95
86274-97560-BD;449
6685-78174-MA;227
64958-74521-IE;234
99790-15612-NF;230
47908-69526-NG;314
35921-28587-GG;225
63990-22354-KG;56
5421-87174-IJ;284
9944-44890-JF;102
22711-59940-MJ;254
8757-27883-FI;104
20777-32286-MO;206
88992-78683-IM;155
27298-13059-JL;244
1758-68827-NM;270
11565-14187-HA;412
83842-2874-LI;165
45183-66095-IE;296
57818-54912-BL;0
87277-80711-BF;199
2939-86958-GN;403
40227-63282-BJ;87
69245-45868-OO;276
64577-67921-JE;373
27268-96540-EG;343
32498-106-GN;363
16434-49384-DM;385
11701-56058-HJ;111
58082-65625-FF;218
48546-15563-KM;77
93868-81627-NI;170
16755-2159-FI;47
21078-8534-AM;318
39196-77279-JK;271
68386-17973-FO;81
88897-40451-BF;191
68527-69906-LH;405
26097-87181-BB;282
41847-95257-OO;298
59106-69705-GH;307
13781-52139-KF;147
9267-29833-BJ;106
65813-60845-MO;133
9331-68720-IO;110
61159-48673-BM;12
91700-75951-LH;75
49251-4566-GL;373
42893-90854-EB;407
44393-33426-BF;136
41277-8593-IB;230
43883-71703-BD;358
87225-36800-BB;400
66976-34767-NA;229
91918-84599-JM;206
12892-82280-MJ;134
11261-82897-GH;50
49905-14508-NF;160
43675-57711-BO;61
14346-54524-FF;249
69755-69685-BF;96
89958-94705-DK;295
20260-80196-AB;410
87645-78137-GA;160
82794-3514-NL;111
42315-62873-HO;165
50492-72015-KK;62
88498-41815-BE;9
92066-3113-BI;40
4897-98337-BI;265
90717-87204-ME;52
59445-50961-FE;122
4232-20185-GI;82
23875-84253-ND;435
68106-91222-NE;140
50556-51781-OL;201
23966-89556-DB;258
22006-41975-KJ;78
23414-46241-KI;443
42840-7413-LJ;424
78210-61943-EL;111
16934-95009-HM;286
3052-66044-BD;14
51045-90676-DB;19
94187-67408-GF;64
37453-30553-IL;425
92251-56182-BE;373
65207-44565-AG;303
65897-42583-OK;223
34727-9859-IA;206
76790-7352-LN;154
58294-65626-BF;188
67864-4774-DH;46
48973-79241-GF;335
7488-99507-KA;57
56650-70437-MI;266
26183-67155-GA;171
66697-71568-EO;190
2211-65849-GG;356
15675-37557-JJ;289
39502-77461-BF;265
31892-72882-MI;400
60906-86-AG;282
52494-68829-FM;383
6897-84026-IB;235
85773-89760-BM;368
57207-26677-LH;202
93744-37862-KL;444
59623-29195-BE;291
63121-28159-IG;442
80386-94462-KH;94
87919-87565-OD;290
31969-12999-HB;18
64639-39228-GJ;308
22741-23607-GD;162
87058-81390-FE;413
49834-1068-BA;263
81666-91780-BB;392
59216-39212-ME;423
32873-80426-FG;9
13891-67550-GB;192
42632-84195-BL;34
95790-91702-LE;124
58616-37733-GB;156
87763-57421-GB;241
66369-47085-OM;345
98390-8051-HI;40
77446-24749-JO;14
32698-10579-FN;428
47203-89775-LI;381
93394-83881-GA;41
71215-52698-KE;231
63533-77788-IJ;97
71914-74131-HB;202
36051-46069-BN;90
21646-6420-BO;292
43639-18128-EJ;321
83484-10075-AI;176
49611-92303-FN;97
99607-35380-IB;315
90143-17471-DL;287
29605-64505-MD;145
96337-47929-FN;288
96157-84051-GH;150
79426-1202-LJ;110
17697-64699-FD;287
24658-2633-BE;107
55451-34554-DI;298
46533-91567-AO;121
21161-99809-OI;288
81101-986-DB;414
48782-18210-AA;393
93312-37995-DD;301
1968-14913-BA;345
49107-79760-KO;157
78860-63821-IA;24
66340-86160-BH;355
14154-672-JD;81
68132-85843-BB;137
34811-24728-DL;145
93275-73129-LH;118
72485-46072-FK;240
34662-49559-NB;367
60648-38743-FB;384
17647-8996-BG;44
71115-93547-LF;397
22385-81747-GH;299
17179-88903-AH;77
24031-33428-LI;183
33191-59949-OJ;273
43102-64939-KD;257
61409-54008-BH;47
60266-90454-AG;244
46580-6277-LL;344
30642-76435-EM;248
31317-38736-HF;92
93636-86516-IF;280
46266-39811-DI;183
36980-77262-IA;361
76389-35753-GD;344
63583-17677-JB;159
2756-37680-EL;431
15370-87290-DH;21
12110-24712-ML;137
48590-71161-AE;231
31593-64010-FJ;187
32748-19361-OA;350
92183-13589-ML;269
63234-98458-BB;11
4689-41727-MB;226
15775-15504-OE;418
17830-22772-JE;395
82758-75189-AB;268
83649-20011-AE;377
25641-89098-HJ;58
25421-24301-FL;177
12291-71346-OM;23
13298-60809-IJ;47
31467-10204-BF;248
41244-73325-BB;283
35974-6757-OE;419
57273-58500-AB;425
35038-82443-OB;2
98698-28780-EO;247
12476-61706-NO;127
49893-45435-OO;307
19163-76771-GD;432
66225-77337-HN;357
28937-86561-EB;61
70823-58497-JK;37
58981-18748-BG;398
17509-33752-IB;28
31689-81789-FO;140
64087-98071-BA;263
91884-26257-OB;175
92441-80706-HD;257
66708-50972-MD;14
51460-62495-DK;96
35439-34324-LB;182
46585-19030-HH;148
