Rid;status;fecha_dictamen
55822-89358-FA;rechazado;2016-11-03
45400-95000-LA;rechazado;2011-11-14
593-44993-FL;rechazado;2007-08-27
74908-74287-MA;rechazado;2016-07-26
68053-97395-FD;rechazado;2013-07-25
99171-9954-BB;aprobado;2019-08-10
13895-63098-IK;aprobado;2002-03-13
66909-90749-AB;aprobado;2016-11-19
69323-85816-OK;rechazado;2000-05-04
98529-94758-LO;aprobado;2017-10-09
44524-25058-NJ;rechazado;1979-04-12
76798-23292-AB;aprobado;2016-03-04
19624-68429-AD;rechazado;2006-01-10
28734-47339-DN;rechazado;2009-03-27
24125-69062-GB;aprobado;2010-04-26
12463-74756-OK;rechazado;2012-08-05
98660-42691-BE;rechazado;2013-11-13
38311-99894-BK;aprobado;2005-12-22
62899-24509-ED;aprobado;2015-01-09
4718-65867-EH;rechazado;2019-03-14
71102-84728-BI;aprobado;1980-08-19
8888-17823-GI;rechazado;2015-07-31
67941-60681-KO;rechazado;2006-11-21
35988-7921-JJ;aprobado;2006-12-11
15977-36241-IN;rechazado;2017-06-15
43122-15728-NK;rechazado;2019-06-22
44981-38533-LD;rechazado;2015-04-13
11404-18024-ED;rechazado;2018-10-07
92834-37077-OB;aprobado;2012-08-13
69321-62174-ND;rechazado;2015-01-29
74004-40384-EK;rechazado;2012-09-02
83533-17169-KN;aprobado;2001-05-18
58071-52208-GH;rechazado;2018-01-26
7723-90720-OI;rechazado;2005-09-02
70249-38591-EJ;aprobado;2009-10-08
7861-64489-HD;aprobado;2016-08-24
13031-52833-NE;aprobado;2009-03-06
84650-95169-LJ;rechazado;2017-02-22
69134-80125-LH;rechazado;2016-03-02
25089-20410-MG;rechazado;2018-10-30
22461-25450-BL;rechazado;2011-12-20
75385-1995-LD;aprobado;1993-05-23
28274-75799-JO;rechazado;2019-03-18
56403-12644-EE;rechazado;2007-12-18
7061-11023-MM;aprobado;2013-01-11
18039-81824-HE;aprobado;2016-02-12
33604-85591-IK;rechazado;1984-12-01
94797-74575-NB;rechazado;2016-06-28
93676-51807-DB;rechazado;2012-09-04
70749-61958-HD;rechazado;2017-05-20
72218-3486-MK;rechazado;2004-11-08
3708-51080-GJ;aprobado;2015-01-10
51771-80123-AH;aprobado;2016-04-10
15164-97027-OO;aprobado;2018-07-10
44238-3344-OI;aprobado;1992-09-29
99564-43306-DL;rechazado;2006-01-03
34133-73251-KM;rechazado;2019-05-26
38970-67822-GF;aprobado;1999-09-19
9342-20465-BG;rechazado;2016-11-03
31626-77108-EK;aprobado;2019-06-24
66681-53911-ND;aprobado;2015-07-24
3083-47182-NJ;aprobado;2018-08-24
96020-37281-BB;aprobado;2007-07-08
9640-80669-JF;aprobado;2007-11-20
45301-5241-KN;aprobado;2018-06-18
76701-8930-NN;rechazado;2017-02-13
1905-18221-JK;rechazado;2013-09-09
44446-31481-MH;rechazado;2001-05-01
9318-58427-OO;aprobado;1970-04-10
19595-17583-NH;rechazado;2017-12-08
95669-48059-EM;aprobado;2014-05-05
45866-66756-NE;aprobado;2018-11-08
98348-3410-JD;rechazado;2014-01-22
51361-54213-OE;rechazado;2014-04-29
2241-5253-LF;rechazado;2014-01-02
80023-68097-BL;aprobado;2019-08-17
98595-48855-AK;rechazado;2007-12-21
29746-47101-FG;aprobado;2011-07-23
5804-50964-EH;aprobado;2018-01-27
76953-39705-NL;rechazado;2001-07-13
60419-16793-MM;aprobado;1996-11-30
67830-77768-DE;aprobado;2012-06-13
70045-98822-IB;rechazado;2019-02-17
39462-56107-OL;rechazado;2007-05-26
25616-91210-ND;aprobado;1979-12-16
3766-5360-DO;rechazado;2019-08-04
9147-12886-LN;aprobado;1999-03-02
30266-91675-FD;rechazado;2016-06-28
55560-33894-HH;aprobado;2019-08-08
75816-16353-DN;rechazado;2019-01-07
76900-62477-FL;aprobado;2019-08-20
61624-77739-OA;aprobado;2019-08-28
66318-85726-DL;rechazado;2012-08-03
97354-21849-GM;aprobado;2000-09-04
1021-7552-LM;rechazado;2011-05-27
19827-99829-OE;aprobado;2014-09-12
1266-8494-BN;aprobado;2000-07-28
18789-77918-AG;rechazado;2018-10-30
62572-15879-HA;aprobado;2018-09-15
88397-27653-IF;rechazado;1975-12-21
92926-6350-NN;aprobado;2005-11-15
34916-7036-LG;aprobado;2017-10-08
77576-57730-HB;aprobado;2019-07-28
41942-48829-AI;rechazado;2017-11-11
50540-22674-DE;aprobado;2015-07-05
83466-61663-MJ;rechazado;2019-07-15
6510-90921-MG;aprobado;1994-12-06
28300-79864-JF;rechazado;1980-02-03
88629-72465-LL;aprobado;2000-12-15
22464-93626-AO;rechazado;2000-03-30
29658-97131-IB;rechazado;2002-06-17
94869-889-MH;aprobado;2019-08-12
83741-36454-JB;aprobado;1994-03-03
50342-37932-MD;aprobado;2016-04-07
19276-59590-FD;aprobado;2014-10-18
56530-11105-BE;rechazado;2004-01-19
66723-89972-EN;rechazado;2014-12-08
51846-35730-HJ;aprobado;1997-09-07
16973-56808-AG;aprobado;1994-07-31
89165-99202-BA;rechazado;2018-05-25
11992-15712-KH;rechazado;1990-09-23
78132-15295-LI;aprobado;1999-02-18
42807-12802-MO;rechazado;2019-02-28
33756-40666-MN;aprobado;2005-07-03
21219-6931-FG;rechazado;2016-07-10
82953-7730-BB;aprobado;2017-05-12
86635-60941-AN;aprobado;2001-02-09
47734-47150-BF;aprobado;2011-12-18
19967-94224-MD;rechazado;2005-03-02
98958-52300-BO;aprobado;2017-08-30
98691-77280-FA;aprobado;2010-01-25
80778-29384-FM;rechazado;2018-09-20
2947-93016-OM;aprobado;2015-02-18
47203-6600-DI;aprobado;2017-06-22
34940-67338-IB;aprobado;2019-08-26
68508-65212-HI;aprobado;2003-02-14
42760-72836-BM;rechazado;1988-12-19
97105-27930-OK;rechazado;2019-08-17
61334-74252-DI;aprobado;1996-10-17
39996-31215-LO;aprobado;2002-06-16
49959-90034-GO;rechazado;2009-06-09
25999-69032-JO;rechazado;2004-12-22
12177-79609-LB;aprobado;2016-03-05
82990-84908-IJ;rechazado;2018-05-23
54993-89786-AK;rechazado;2019-06-13
8928-74797-JN;aprobado;2019-02-21
5055-50452-KO;rechazado;2013-07-27
20210-43274-MA;rechazado;2019-05-08
50662-20944-DJ;aprobado;2011-07-01
24081-40592-IN;aprobado;1996-09-06
66699-12579-FM;aprobado;2017-12-27
14094-96348-KL;aprobado;2012-11-18
81478-50474-LA;rechazado;1991-11-09
70197-47622-HD;aprobado;2019-08-12
11487-5277-MO;aprobado;1992-08-27
98276-52811-HH;rechazado;2009-09-04
16897-62638-OO;aprobado;2016-12-13
62393-17866-KI;rechazado;2019-08-02
24407-30806-AG;aprobado;2018-11-26
54677-68508-JK;aprobado;2014-01-07
97304-17667-GE;rechazado;2019-02-03
72870-78406-DO;rechazado;1999-11-14
18103-8715-NG;aprobado;2018-04-20
56346-99393-GN;rechazado;2010-09-23
43550-95207-EF;aprobado;2017-04-05
57382-48953-HO;aprobado;2019-07-04
20569-81633-NB;rechazado;2019-07-30
73894-46474-BB;aprobado;2015-12-22
74225-87206-IM;rechazado;2000-02-19
35168-56113-MB;rechazado;2018-01-15
66418-69704-GJ;aprobado;2018-10-14
91659-64978-AK;aprobado;2007-12-28
7746-53673-FF;rechazado;2017-06-25
5151-16815-DN;aprobado;2009-03-27
60174-54917-LL;rechazado;2007-09-28
32211-86324-BB;aprobado;2012-02-09
28180-10909-GG;aprobado;2019-08-13
70440-66845-BB;rechazado;2019-03-27
26415-28243-AG;rechazado;2014-07-08
19944-2222-AK;rechazado;2019-07-30
96573-16418-HO;aprobado;2017-06-28
33611-40909-NM;aprobado;2018-01-11
94810-63183-IL;aprobado;1994-05-24
86525-59179-JL;rechazado;2009-10-02
3360-93885-NL;aprobado;2017-03-20
41289-78818-IL;rechazado;2016-04-22
59701-5287-BD;aprobado;1981-11-05
97439-59363-AI;aprobado;2016-03-03
75036-65275-HK;rechazado;2004-02-28
5090-93447-JN;rechazado;2006-12-19
38628-14914-JE;rechazado;1999-08-26
11955-16891-II;rechazado;2015-11-19
70708-73283-LJ;aprobado;2019-06-04
69920-89888-BM;rechazado;2014-03-04
75841-66240-LM;rechazado;2017-10-22
68062-69059-NG;aprobado;2017-08-27
96977-48887-GK;rechazado;2019-01-12
23719-80145-HI;aprobado;2009-08-03
18319-87452-HI;aprobado;2014-06-02
55664-27186-GJ;rechazado;2002-05-04
34179-88687-EB;rechazado;2006-05-13
18517-61620-IN;aprobado;2018-04-22
10577-97873-EJ;aprobado;2019-07-08
60649-96176-ON;aprobado;2009-12-30
76824-57341-BM;rechazado;2014-06-17
29657-37773-BE;aprobado;2003-02-16
76992-17558-JD;aprobado;2018-01-20
84565-32980-OG;rechazado;2003-02-27
96223-51576-HB;rechazado;2007-01-07
49671-94135-MH;aprobado;2017-12-28
72038-92048-DF;aprobado;2011-10-06
27796-75870-GE;aprobado;2015-05-31
57426-85560-OB;rechazado;2010-07-21
89410-5664-EL;aprobado;2010-12-17
93131-77659-BH;rechazado;2013-11-27
62427-92793-II;rechazado;1995-11-04
47099-29636-OA;rechazado;2018-07-01
33451-87161-EH;aprobado;2019-05-24
84597-18292-EJ;aprobado;2007-02-27
54684-70570-LK;aprobado;2014-11-27
41905-10024-GA;aprobado;2019-07-05
6325-11636-LK;aprobado;2007-04-26
93802-63821-GH;aprobado;2007-10-17
61070-77944-LG;aprobado;2013-02-13
58410-8552-JI;aprobado;2003-08-23
62712-5912-GD;rechazado;2018-09-16
73128-70254-KL;aprobado;1982-03-05
76287-5334-BD;rechazado;2005-04-28
56987-44515-AN;rechazado;2018-06-29
8616-27903-JI;rechazado;2009-06-09
46248-17712-BD;rechazado;2015-04-18
65129-3293-FK;rechazado;2009-05-21
96569-55924-NN;aprobado;2004-04-11
47054-95858-NL;aprobado;2019-05-15
95420-67304-LL;rechazado;1996-05-03
9661-80290-GL;rechazado;2015-09-26
70843-65615-DA;rechazado;1996-04-26
45834-25510-OI;rechazado;2018-12-08
85687-63026-GB;aprobado;2017-03-03
72601-6841-DJ;aprobado;2016-02-02
15173-13427-BD;aprobado;2019-07-23
74926-58176-ME;aprobado;2011-06-20
85848-72091-FJ;aprobado;2013-08-03
16638-41862-BB;rechazado;2016-04-03
46254-45131-DB;aprobado;2019-08-01
93658-31767-BL;rechazado;1982-06-15
32387-9760-DA;aprobado;2007-05-06
44408-96763-GN;rechazado;1981-05-09
8747-4018-MD;rechazado;2019-07-05
8780-34116-FN;aprobado;2013-06-22
43268-88910-MN;rechazado;2016-07-08
1397-11807-GJ;rechazado;2015-09-19
57017-63849-ML;rechazado;2018-07-29
86867-66603-OL;rechazado;2005-06-09
23526-90027-BM;aprobado;2000-06-02
4050-46473-HH;rechazado;2017-05-23
57503-12986-NA;rechazado;1992-02-09
25055-74501-DG;rechazado;2005-11-06
64407-51428-LI;rechazado;2018-01-03
63875-39677-HG;rechazado;2010-11-21
77573-93529-KH;aprobado;2004-11-13
56501-31047-IB;rechazado;2003-03-08
60730-39074-FL;aprobado;2019-01-14
87494-23953-NM;rechazado;2015-07-06
98539-55635-JB;aprobado;2017-10-24
19200-16736-MJ;rechazado;2000-12-03
57159-60476-BI;rechazado;2004-07-05
25900-17295-EB;rechazado;2014-04-25
19087-37387-HG;rechazado;2010-09-19
48535-68043-JF;rechazado;2004-06-05
85683-84718-LD;aprobado;2007-10-08
60964-94646-BL;rechazado;2019-05-29
55781-8711-FN;aprobado;2018-02-14
6545-68353-ML;aprobado;2012-09-28
1379-18514-AM;aprobado;2019-07-19
54965-29995-EM;rechazado;2011-02-15
64301-12411-OJ;rechazado;2001-12-25
89898-83193-HF;rechazado;2018-12-16
70516-6436-BE;rechazado;2012-02-04
12571-28336-FI;aprobado;2018-02-02
32646-14810-MB;rechazado;2004-01-08
69077-37970-BJ;aprobado;2012-09-09
52403-50019-OB;aprobado;2017-01-28
20999-49345-KB;aprobado;1990-10-26
21122-72596-GM;rechazado;1991-04-21
82512-86188-LD;aprobado;2007-10-05
7403-83772-OB;rechazado;2004-03-03
17530-98930-AK;aprobado;2018-03-14
10853-13171-HL;aprobado;2012-08-28
41911-16387-IE;aprobado;1990-06-04
38452-25143-GO;aprobado;1972-05-26
43128-81227-KH;aprobado;2018-01-13
64771-74476-JO;aprobado;2013-03-05
60222-14488-FJ;aprobado;2016-02-16
67711-55336-EA;aprobado;2009-11-22
52031-28209-HE;rechazado;2017-06-27
79951-46236-BE;rechazado;2016-01-17
57796-60925-GF;rechazado;2018-11-29
92361-15005-JB;aprobado;1993-09-28
74647-31249-FH;aprobado;2008-01-30
89258-33924-DB;aprobado;2018-09-17
1646-5815-NJ;rechazado;2016-08-28
56914-11995-LA;rechazado;2018-07-08
99622-78099-HN;rechazado;2009-11-22
6781-80663-KI;rechazado;2010-10-07
63706-61545-JB;aprobado;2000-09-04
65237-18957-BA;rechazado;2016-05-22
66072-28996-FM;rechazado;2006-05-07
40696-66037-AK;aprobado;2000-12-28
58215-57561-ML;aprobado;2002-01-17
4098-33364-EL;aprobado;2012-05-21
21288-52634-BG;rechazado;2018-09-25
72057-22081-MM;rechazado;2010-01-22
39807-16755-BM;aprobado;2019-04-10
70507-50065-OA;aprobado;2016-04-30
65830-24020-GL;aprobado;1996-12-04
6626-75506-EN;rechazado;2017-11-05
85567-68485-DD;rechazado;2019-06-16
95742-41232-BL;aprobado;2011-05-18
6328-47444-EE;rechazado;1979-06-12
95008-82783-DE;rechazado;1991-09-02
36649-77004-OL;rechazado;2018-06-14
1076-87385-IL;rechazado;1971-04-02
4920-68528-DL;rechazado;2017-02-04
66353-4655-LM;aprobado;2002-12-24
12330-51355-AA;rechazado;2016-04-07
8079-3955-HO;aprobado;2019-08-11
72167-47308-DA;aprobado;2013-04-29
34524-89176-EL;aprobado;2017-09-14
36544-8811-IM;rechazado;2018-12-27
57796-10934-AD;rechazado;2019-08-13
61301-76695-LF;aprobado;2009-11-05
28080-96626-AH;rechazado;2019-01-06
17301-80540-JD;rechazado;2016-10-05
25511-82686-BA;rechazado;2019-03-14
98542-1569-BA;aprobado;2016-10-20
81412-13527-NE;rechazado;2010-04-21
26299-16822-JK;aprobado;2015-08-22
69794-21681-JB;rechazado;2018-07-19
95473-25088-NJ;aprobado;2017-08-21
67067-57510-HL;aprobado;1992-06-15
56508-76625-EF;rechazado;2018-10-18
3746-99796-BM;aprobado;2016-02-01
50482-96209-DM;aprobado;2016-05-29
13036-20034-ML;rechazado;2009-09-12
76506-93013-LB;rechazado;1997-07-20
90796-7752-KE;rechazado;2016-02-04
78128-35970-BH;rechazado;1983-09-20
64461-77518-GG;aprobado;2005-03-29
55786-91131-JL;aprobado;2012-05-14
73593-24865-EG;aprobado;2008-01-13
95345-2841-MD;aprobado;2011-09-25
67267-14320-FG;aprobado;2002-11-01
53181-60830-LI;rechazado;2012-04-29
61847-31892-BK;aprobado;2007-07-09
56416-19094-FD;rechazado;2019-02-06
34573-12905-KD;rechazado;2017-06-11
34501-18994-ID;aprobado;2019-06-16
92476-6761-OD;rechazado;2019-05-24
47239-96769-BF;rechazado;2008-03-13
15768-21103-BB;rechazado;2016-09-29
30113-74089-OI;rechazado;2019-01-25
43244-65024-KI;aprobado;2003-01-27
80201-51468-BG;aprobado;2007-12-10
85758-83360-LO;rechazado;2013-11-27
69849-44928-BG;aprobado;1990-02-13
11997-30192-EK;rechazado;2018-01-05
45287-39198-JL;rechazado;2012-09-22
76753-87016-EB;aprobado;2006-10-22
40827-48056-MG;aprobado;2018-12-09
43799-501-BB;rechazado;2018-07-03
95745-80699-BE;rechazado;2008-08-09
80661-74060-MA;aprobado;1984-03-08
62887-26602-DO;rechazado;2016-11-01
8225-34335-IB;rechazado;2017-12-13
40656-15470-HO;rechazado;2006-05-30
54948-75978-DJ;rechazado;2018-09-18
35210-66479-GK;rechazado;2010-04-17
63958-2012-ID;aprobado;2006-08-07
64327-76979-MD;rechazado;2012-09-28
51212-25936-BE;aprobado;2014-09-20
82362-61917-HF;rechazado;2010-05-16
586-32563-GG;rechazado;2014-07-18
77988-60626-KO;rechazado;2019-08-13
83278-7087-IK;rechazado;1982-11-29
57981-72370-GI;rechazado;2016-08-21
75862-44238-HB;rechazado;2006-04-18
46702-554-GM;rechazado;2010-12-26
78824-83893-KO;rechazado;2018-01-01
68368-28591-HK;rechazado;2003-04-26
20578-96575-AN;aprobado;2012-11-15
6061-80952-MG;rechazado;1969-03-05
91506-12633-OL;rechazado;2018-06-18
94399-25941-JM;rechazado;2014-09-10
45802-76507-FK;rechazado;1985-11-22
47160-47324-FN;aprobado;2010-11-05
29440-24146-DG;aprobado;2018-09-06
36820-53428-BI;rechazado;2019-01-29
44188-77102-EE;rechazado;2009-04-07
3829-73796-JL;aprobado;2011-12-20
21966-70424-HL;aprobado;2018-01-21
2973-77857-BJ;aprobado;2016-04-17
10621-12519-BK;aprobado;2017-05-01
58026-27963-NL;aprobado;2017-04-16
84068-22318-GE;rechazado;2003-03-17
31874-82815-BF;aprobado;2009-08-07
26949-78192-LJ;rechazado;2013-12-31
301-32544-AH;aprobado;2019-02-12
89151-6110-FL;rechazado;1989-06-26
59078-32616-JN;aprobado;1978-04-05
73753-51556-BM;aprobado;2019-08-15
511-88267-BI;aprobado;2010-10-08
29938-92491-LH;rechazado;2019-04-15
55737-79059-MN;aprobado;2002-07-15
76197-18340-GB;aprobado;2011-05-19
54935-36239-DJ;aprobado;2017-07-06
2828-78876-FB;rechazado;2019-07-05
48870-69412-EB;rechazado;2019-06-15
96978-98024-MD;rechazado;2018-09-20
7348-2765-FB;aprobado;2018-11-04
79844-7046-EO;aprobado;2017-10-25
40652-24690-KB;aprobado;1992-05-25
70283-91973-LG;rechazado;1987-02-28
89109-54346-DE;rechazado;2019-03-19
12408-98589-JF;rechazado;1997-06-24
8801-17275-LF;rechazado;2019-08-10
42415-68693-NL;aprobado;2016-03-18
25562-33723-HG;rechazado;2019-08-25
3008-32133-EI;rechazado;2019-03-11
22174-77465-OF;aprobado;2019-03-21
59169-43387-EE;rechazado;2016-09-23
65111-25351-OE;aprobado;2017-09-23
544-7587-FM;rechazado;2010-01-01
86534-65941-II;rechazado;2017-08-26
55345-40895-FE;rechazado;1996-06-05
54575-80761-BL;aprobado;2019-07-29
97203-46447-DH;aprobado;2019-02-10
65306-31591-BA;rechazado;2007-12-05
68215-42666-OJ;rechazado;2009-10-31
58177-1795-IK;aprobado;1997-01-31
34493-9039-ON;aprobado;2014-11-12
51330-39220-NG;aprobado;1994-09-29
93318-17822-BN;aprobado;1992-09-20
24644-23329-MJ;rechazado;2011-03-10
41812-47366-DF;rechazado;2013-09-05
10222-88939-JA;rechazado;2016-05-31
50127-68789-NK;aprobado;2005-11-05
80568-64594-IJ;aprobado;2013-06-02
7845-759-NO;rechazado;2014-01-02
90482-77521-DB;aprobado;1991-07-03
91046-95830-DA;rechazado;2017-12-13
94815-39849-EM;aprobado;2019-07-22
21032-73361-JJ;rechazado;2019-05-16
24814-14725-GL;rechazado;2014-08-06
6130-61074-HO;aprobado;2004-05-04
655-72382-DG;aprobado;1995-02-26
497-90804-OK;aprobado;2018-09-28
61687-7316-BA;aprobado;2016-04-03
87023-75414-KB;aprobado;2005-09-21
59387-56940-DE;aprobado;2015-02-06
13969-73532-DM;aprobado;1997-12-12
81576-13811-HO;rechazado;1999-06-30
14930-53554-OK;rechazado;1988-03-14
38838-23402-IK;rechazado;2016-05-18
12535-24216-NF;aprobado;2003-08-04
20385-62176-OL;rechazado;2014-04-24
98887-40805-IE;aprobado;1998-12-20
93880-98194-BH;aprobado;2019-05-11
6282-66572-HN;aprobado;2015-12-25
1527-24529-IN;aprobado;2016-08-03
40759-76464-EE;aprobado;1973-06-21
95133-53818-ON;rechazado;2019-04-01
1704-80676-EK;rechazado;2018-04-15
59499-85109-FF;aprobado;2007-11-15
53974-80372-NB;rechazado;2000-10-18
50380-33563-DD;rechazado;2014-02-13
35432-69709-MN;aprobado;1998-06-15
44616-15310-LN;rechazado;1996-05-13
80341-31548-HG;aprobado;2011-11-11
41554-51226-OJ;aprobado;2003-01-08
50404-48182-KI;rechazado;2007-09-30
37427-23735-GJ;rechazado;2017-11-26
23625-38848-MO;aprobado;2010-10-08
56151-45303-OF;rechazado;2011-02-28
16106-80403-FA;aprobado;2019-01-17
3915-40699-DF;aprobado;2013-05-16
854-83108-GA;rechazado;2014-08-18
47867-14345-KM;aprobado;2018-08-24
18688-66567-BB;rechazado;2018-07-18
39917-99858-MF;rechazado;2017-08-12
38179-51267-BF;rechazado;2001-01-20
37408-99218-AK;aprobado;2019-07-16
2381-88466-KN;aprobado;2012-04-03
65837-76682-OB;rechazado;2015-11-30
42437-21100-ED;rechazado;2018-02-11
27557-322-HO;aprobado;2019-07-07
14586-18043-JE;aprobado;2003-04-17
33774-95252-MD;aprobado;1990-06-05
54937-5642-FD;aprobado;2018-12-23
27927-60833-OD;rechazado;2017-05-30
76668-54675-AI;aprobado;2008-06-12
70270-14247-OG;rechazado;2017-12-11
32893-31521-BH;rechazado;2017-09-01
56618-71162-BK;rechazado;2015-05-26
21118-48068-NO;rechazado;2016-04-03
61230-38725-HK;rechazado;2018-08-09
24737-87042-BN;rechazado;2017-09-12
73480-41883-KM;aprobado;2009-05-13
33267-53263-FM;aprobado;2006-06-25
84718-25646-EF;rechazado;2018-07-09
96179-7826-GF;aprobado;2004-08-26
69385-8382-GB;aprobado;2015-03-22
57174-70309-BL;rechazado;2013-10-30
72849-13575-MK;rechazado;2016-03-28
1671-82341-BF;aprobado;2017-11-26
72429-94351-FB;aprobado;1992-10-29
35138-19590-BL;aprobado;2014-10-15
9939-77873-IM;aprobado;2005-10-03
29391-8429-MO;aprobado;2018-10-17
36199-94215-MK;rechazado;2010-12-20
5849-98915-IB;rechazado;1973-11-27
57914-86785-HL;aprobado;2019-08-13
37469-7697-NJ;aprobado;2000-05-18
64242-99155-HH;rechazado;2019-01-08
53043-7289-AN;aprobado;2001-09-20
77055-85425-HL;aprobado;1986-03-02
62894-14353-BB;rechazado;1959-10-29
27502-96409-KF;aprobado;2019-05-18
55981-72589-NF;aprobado;1984-06-18
64946-23038-IN;rechazado;2014-12-05
23311-91480-KN;aprobado;2018-01-14
23996-89210-EJ;rechazado;2010-05-20
76627-84585-IL;rechazado;2015-05-01
62524-25469-HM;rechazado;1977-02-27
86626-33620-BN;aprobado;1996-08-24
10806-969-JK;aprobado;2017-10-23
48575-73662-NI;rechazado;2010-12-01
95278-16055-HH;rechazado;2001-06-05
99618-96065-IF;rechazado;2019-07-19
35446-88800-EG;rechazado;2019-02-03
19506-38572-GJ;rechazado;1995-09-28
57356-58870-MI;aprobado;2012-02-07
7895-80464-JJ;rechazado;2010-02-26
30139-93234-DM;rechazado;2017-06-17
30811-40863-OG;aprobado;2016-03-04
2887-14837-DG;rechazado;2015-09-10
28403-16946-ON;rechazado;2005-01-20
98349-61869-LI;aprobado;2013-10-23
35194-97121-JN;rechazado;2013-10-03
20418-2227-BD;rechazado;2017-12-23
28940-64671-EI;aprobado;2013-12-04
23144-99619-BA;rechazado;1990-11-19
58477-7695-BF;rechazado;2009-03-06
61607-92570-JL;aprobado;2017-03-19
79645-90640-OO;rechazado;2017-09-05
49776-93467-EA;rechazado;2019-08-30
39565-97463-JF;aprobado;2014-02-05
83188-70255-DN;aprobado;2001-11-08
54539-83782-OE;aprobado;2015-03-09
43085-90317-AG;rechazado;2018-03-04
86698-79739-LA;rechazado;2004-10-22
71720-73220-HO;rechazado;1980-11-10
10412-73006-JB;aprobado;2019-08-06
40907-87398-HB;rechazado;2018-07-27
39897-15273-HI;rechazado;2018-08-22
27440-47647-OE;aprobado;2017-08-14
10380-12304-AE;aprobado;1999-05-11
41387-65863-AL;aprobado;2003-12-24
76972-45666-BN;rechazado;2016-12-12
94409-80227-BM;aprobado;2017-07-24
70904-6617-EB;rechazado;2019-02-15
25219-84163-EE;aprobado;2011-09-19
51561-65185-LB;aprobado;2019-03-02
50569-87832-BJ;aprobado;2016-06-11
34488-63069-NG;aprobado;2017-07-09
93261-3524-FB;aprobado;2017-11-11
15405-38438-OE;rechazado;2019-03-03
80504-75803-EK;aprobado;2004-12-03
11903-22970-AG;rechazado;2014-08-31
84509-1919-HI;rechazado;2018-12-16
44169-39435-BB;rechazado;2018-09-24
3684-80673-LB;rechazado;2006-08-19
62225-25600-OB;aprobado;2017-07-04
99978-69322-IG;rechazado;2006-09-14
25032-73969-FL;rechazado;2015-01-14
20405-88513-DM;rechazado;2016-08-04
8353-66252-IM;rechazado;2018-09-18
11643-65694-HN;rechazado;2008-07-12
24821-57903-NK;aprobado;2018-09-14
13448-70012-ON;rechazado;2015-12-11
73361-16687-LD;rechazado;2006-04-07
80104-58829-JG;rechazado;2007-11-24
28397-62130-OA;rechazado;2010-04-16
53387-48626-OK;rechazado;2012-11-16
50452-74095-IB;aprobado;2004-08-30
53318-67133-IB;aprobado;2016-06-14
53883-1132-AH;aprobado;2019-05-19
64334-43097-OA;aprobado;2005-01-21
75451-31222-NF;aprobado;2015-10-17
8705-88346-JL;rechazado;1998-06-26
99666-32027-GG;rechazado;2018-09-18
34836-22016-LI;aprobado;2019-01-07
89219-22641-OA;rechazado;2016-02-15
27684-70806-OE;rechazado;2019-06-08
52791-49776-BJ;aprobado;2013-09-16
58707-97787-IF;aprobado;2019-05-28
92810-19268-KB;aprobado;1994-10-04
91439-37471-FF;aprobado;2008-08-09
28681-33421-MO;rechazado;2014-06-12
50329-60777-AO;rechazado;1978-08-17
34518-33579-GO;aprobado;2009-03-05
87263-89639-LA;rechazado;2015-10-11
