Rid;Pid
48157-13557-DI;8483733056675026422903608078171659744076104
55755-56717-BD;838043098445844859792452803665437586913131562826382056008778477371674911415107676244
31567-2155-HF;240862351772541152805060573227936837
67349-49899-HF;27428839065939013
9934-82928-AG;4040999701955911986629259498227006686982227
15499-11395-BK;2438036203544466747635424076878465601894600937732647710785
78952-5907-EF;67796724855649926843556187388339775385616115328324
39898-58963-LH;177462528900677433895862256949493105097367403578920043591918932
17765-54876-GE;264830956467382424371079945372977502445288712518
31087-51550-DK;2055400496340454699604
75190-29365-KA;537045996172834319224090217078350148
11196-6830-JF;573442507507478827126067
47152-53486-NH;60500501807007249606676453178773540203068746788675
21179-49934-JB;146793563361271736719310694463348041038
53633-38143-FO;30153525640862950931656892748
87545-5148-DM;74549711812567079533870074509469740564185348944179168065972291
77698-10226-BE;9615513610894510454566725738474868298052945
47965-12339-DL;526034371859246315760709
22793-36725-DH;67802567912323133413631129647570767272361571018051
5880-50821-KB;42776158216889849086664198213165281877
34887-50690-FJ;37579152220485564600143537782677378851139
36124-42584-BH;111477728309331
30892-82624-LH;521256810666718993408323
46213-77123-AI;4040999701961535017307904998644847238475604
69260-49230-DD;1250628832449444896010147323187342522270798821212148017410175231223117
13827-22125-NI;20982070057805846896006310654354120107331126879866191424217277841851655809350
29964-93594-BE;1137440296995807639641033645713716971322445832903037776449
77091-52112-BB;1871581270471724791120
60851-54517-MN;34485106890160439071007990099
16561-56709-DI;352020721486940775987028318256068897201775471009528667490513223398214864362497205313
19133-4266-FO;1235632605923760486544887159275660617235636370170095196936188715901661286796286385725961053230415472778511888804349581354643991523152
23260-58469-BG;573180733116603133680629536796731001044661985614
12661-73432-IE;195122114020829289171950147409172139334721293268802502037686513753726021189
83802-5881-LK;20982070057805846908463199151496292493920969679486973488112711569309780102465
26031-677-MB;3675267818794882385317843132744
92732-20240-NA;9141392271357131053571745661761
83612-36874-EN;1250736617818936166589826923862446147869739709894967169686657894738247
46735-15108-IN;2128397922148711295312
32735-96762-FJ;855714971851506345305
95730-41642-GO;9620262968444304537636745672364352709684821
87973-82136-BB;10578147176976730115161276246924696848790083
55320-17047-BA;10577590996067371004573241290412548950212691859193362756
16834-16078-EA;10572965223519653088084313187272403579792375627272485996569033271363
95677-87702-IA;2054825429785416592453
76674-16027-NJ;42776158216889849086664198213165281877
17173-54488-OA;3675267818794882668974528489794
99503-33039-MA;3675267818794882393053228918102
28177-20876-EB;134740689463050002559299405
15963-32663-FD;2977327179272907854796602591082318680900678355780279247957386737316419
75993-43940-EE;2016311376279626742222842585440594
26116-55035-KB;7599104669224299589
46482-41469-HG;4885268876749509224682866968507323435780412803713604017830132478017
90077-64093-FF;30160741435007279638005508163
3831-95115-IE;41318714828388167986614223790608071797406745494713680
93803-16650-OH;67796724855649926843556187388339775385616115328324
47014-81990-AK;7021790687531396161
96551-10605-OL;4885268876749520886261989761548048732878822546483129486263723124056
13216-18575-KH;7720547795398449992959740895564
42444-63954-DD;693213003518271226155711941208957441786591420241156049234251
89274-86339-GG;56084969658363886762287435
75054-76434-NE;31352992529741127
14874-85789-MD;9523578920229557021032369618353922218387596998858863175
17084-2167-NO;20982070057805834122032831006970601369781325654157844212544785926035830043206
56899-69529-BN;117810821357954310891266381
46288-28815-LH;30521787509862996
52159-40798-EB;1250628832447877058787413503629855365389292660295641832295421952812359
60866-18656-FB;67796724855649900922953304983464430882019287855687
12342-9658-LH;17355961563046381230695091007582152800100005528696146
60817-10105-GE;264830956467382526100053991821683480372439436629
18743-65639-BO;2340512690821356717923431814687053
71959-72466-AO;9615513610894510454566725738474868298052945
31839-75713-JA;8483733056675026422903608078171659744076104
56824-95547-LB;1137440296995806071619876165536207476704573506849129647436
59332-18424-DA;11153790927873320052118890126985566957003688330107578699
81752-96365-GD;177462528900677433895862256949492076993042741842536922481780048
5639-16870-MB;11630184294034796307799228871427259995305262106942578664037881638734
77633-50657-DA;219063032793976918208323
25599-34576-AE;31359615487075666
29657-4103-IF;37579204022313315899627909591804898996042
49688-92691-FE;921357813621774264507771690614118713597729383289992363994284338741562632145956121503451596324979165845342544
70137-56890-HN;198676669962067898939336672110760509182577243057741725329707917286124057153
63450-37416-KN;573412356879967721559807400246268229
68856-40737-NK;30506441440587602
82195-14046-LO;9620262968444304537636745672348938172329545
28600-8488-HJ;8143562661903162427567981659083616039146334771300791226541808960049335002223465
56647-42502-AD;525998480338410712228173
65059-55517-BO;2340512690821356717923431814687053
60038-57619-BO;10824651475632495539495470059062994293253552216218281818964545206360276529578968328905753189009680414734976297429334
15914-82677-BI;2055400496340454699604
35182-19831-HH;28554739748926800
47444-41443-FH;264830956467382647955735150475802295368110597454
7934-32949-KE;521256810666718993408323
67183-7387-FA;33834549094937872430503091270028561836365
86588-91383-JD;15457819052420249138888019332131795903480163159875015988080911238232078457211938779982630859172914427174193888392526
61597-66009-IM;9620262968444304537636745672358812218126923
46320-8513-NN;2054825429785416592453
51386-94542-JH;134660408942058579279246153
87829-17879-BM;2055834528503539199045
19257-66234-EB;855714971851355549517
18530-47923-EB;630473553899965942178561764383559041958235557445
67525-44905-OA;556189057985048852463241127149703686713140014915
29362-24578-DL;8661644569742943669455140665149466350676314
7895-68461-OJ;54921992499746888731358186941099867716125603257969588411381444669795525637931060452682067
33633-19647-OL;139486796904418663644488012
79161-17288-BA;6371446492393588484845996017055575039510328338167157071452666445794611723962458901976711249426925853327483176315970
84644-52766-KF;9717446100965016837871690609844885206985798522919472451
70381-51138-OM;20982070057805846908463199151496292493920969679486973488112711569309780102465
86037-18059-MO;460014698954070885818691
92302-99582-BB;21005067704792312128859830288153145385683836110066952495449665992666884566087
24267-28191-LI;320160981106656527336942469269043374879019202182852093367323746900995907
8999-42371-AH;30506441440587602
1899-25603-MN;2462787319921741961635006892121321489214235971
88641-24696-GO;2128397922148711295312
70434-40618-BA;1034495966237205124967830180452579555300960580
45195-42798-GO;14356514917182428590791618382
52726-22599-NM;10577590996067371004573241290412548950212691859193362756
73022-89394-KL;320160981106656600029439940682232392894511196742788672221256188290103619
99640-97447-FG;11630184294034796307799228871427259995305262106942578664037881638734
49727-81191-JF;19083081549802815876124630986942534982428082065875708767654737477
98130-23480-OA;177462528900677433895862256949227930299220777622020633410694980
98501-46868-HE;8483726410633987768467055115170326839644499
50994-15607-AH;106733506782901783253119236539043300180
68604-55112-AB;3675584571531039808964905824847
26522-85487-MG;35708596357872781989617295692
96548-74673-HO;526440204172760741144643
92749-97770-BO;67796724855649957876432681781365684068541492717907
60282-77667-AH;90117304700656941989432145975211525704747220959995553735531317826851695201829184827475
55894-94468-AL;1250628832449444896010147323187342522270798821212148017410175231223117
41319-78582-JM;540514038013740735819587
54897-50526-KB;1034495923700712997213361962789109642533238337
36364-95151-BB;9177997072932578879284952181225840666777315365373056778060712124656196288409411
76011-68346-EO;22656974574000899948867853909651343410861359014745502486198906146889480501217362207746793411973573953
52841-57823-ID;921486581509039374869768923816893521447087851141227329349074674532371165306103082565
30569-23480-LG;9620262968444304537636745672348938172329545
22130-34535-DO;1796569599851651887941
52530-31141-LE;195105106086957505893380581954184622864661924998898494065921308847250608220548298601806
65722-41979-AG;526440204172760741144643
14765-40161-KM;96216636755674662539049709437442435679471469124636375979951501379825065401505771461741572348691230924578510271085479225878554535681681834087950739782
43480-26468-BA;149467716594998571522551344924333274439
30720-19511-BF;921357813621774264507771690614926570861349294178188800101334526433472541372922941072121026046317922069411150
58914-60536-EH;31069188372980035
65600-32615-AB;1034495923700712436756504467207685287508343108
43266-80914-GA;4040999701955909837145132985024820891905621
89011-68127-KK;9331678291209739598811366271292873912435329274275651917
35202-36492-NA;8744369432188237188611227605530798613294915
84411-45006-KK;2128397922148711295312
93424-71561-BO;67796724855649926681611944496443787253820440081736
36287-34715-HF;1137440296997389600809874989917277396032144319618425905729
33685-28233-DO;33834549094938797211404994420821532762451
34427-80802-KN;838043098445844859792452803666112926393106995785480723598574400388790751192688127557
83406-55486-LK;10576668994126520983726903876567884729651287247813140525889112788034
1068-23836-MI;33154213713628402117709957136983440384333
11290-61850-GE;1376588117101269599132859918655949796329751552014433310090663562063428071130423639
52881-82973-BJ;4040999701955907648989528695680273682360403
2611-3246-NG;33834549094938797211404994420821532762451
19385-82093-AJ;3675267818794882393053228918102
29511-32952-MN;139552725852307234238000713
52215-90963-JD;74543287304020924878675967339218691426362611067536790676467534
2293-10939-DN;2292209110760376842116761816368012894511868580251166986689895226669804565313380982741757815877
1935-65682-IL;2707863294993246977170749770345305454724589927876835569478
92749-43026-BG;17355961563046389216366766549299838841516436164211521
98161-46334-JL;195105106086957505893380581954184622864661924998898494065921308847250608220548298601806
48238-74441-NK;5371409934798296826186527688376725082770840313988316764160215931033121102653776
7396-80687-GK;1511917486300736856742788952101930526456529694066804683384695958358954395613269551644718426445
31327-62436-FG;74543287304020924878675967339218691426362611065859996788744519
24164-27572-BF;17355961563046371905005410179108983619621309599149891
78082-4680-FK;17355961563046382606370117663244832390143622524395863
96749-63857-JO;2680649154290666004249967324161865758644224215503192982846349774054733
22096-9816-AE;8243108361284379475
46858-46602-BJ;54921992499746888731358186941099867716125603257969588411381444669795525637931060452682067
