numero,tipo_contenido,duracion
3522,video,16
3524,audio,76
3528,spam,79
3530,video,37
3533,video,37
3534,video,44
3536,video,43
3537,audio,48
3539,video,57
3540,video,71
3542,spam,87
3544,spam,52
3550,video,3
3551,audio,25
3552,video,45
3553,video,14
3554,spam,19
3556,audio,81
3561,video,88
3564,spam,69
3565,audio,38
3566,video,39
3569,video,58
3570,imagenes,10
3572,video,30
3574,video,70
3575,spam,7
3577,video,15
3580,imagenes,31
3583,video,45
3585,imagenes,36
3586,spam,70
3587,imagenes,58
3588,spam,9
3591,spam,61
3593,audio,1
3594,imagenes,3
3595,video,23
3596,video,87
3600,imagenes,32
3605,imagenes,24
3607,imagenes,21
3608,imagenes,58
3611,spam,24
3612,audio,81
3614,video,25
3616,video,65
3618,imagenes,31
3620,audio,50
3621,video,13
3625,imagenes,85
3627,imagenes,50
3628,spam,67
3630,video,18
3631,spam,62
3632,audio,25
3633,spam,56
3636,imagenes,24
3637,imagenes,26
3638,imagenes,8
3641,video,25
3644,imagenes,89
3645,spam,14
3646,imagenes,37
3647,spam,47
3653,audio,49
3654,spam,32
3656,spam,39
3659,audio,49
3661,audio,16
3662,spam,48
3668,audio,59
3671,spam,42
3672,spam,7
3673,audio,46
3676,audio,36
3677,spam,38
3680,spam,72
3681,spam,23
3684,imagenes,74
3686,imagenes,3
3687,video,82
3691,video,40
3694,audio,43
3695,audio,62
3697,audio,9
3698,spam,40
3699,imagenes,13
3700,video,12
3701,spam,74
3703,imagenes,86
3704,audio,42
3705,audio,85
3708,spam,22
3713,imagenes,48
3714,imagenes,46
3719,spam,45
3720,spam,41
3721,spam,56
3722,imagenes,80
3725,spam,49
3728,spam,3
3729,audio,25
3732,audio,28
3734,imagenes,53
3735,imagenes,86
3738,spam,85
3741,video,48
3742,imagenes,80
3743,imagenes,50
3745,video,43
3746,imagenes,45
3747,spam,21
3748,spam,52
3749,audio,31
3750,imagenes,81
3752,imagenes,37
3754,spam,84
3755,audio,73
3756,video,46
3759,video,60
3762,imagenes,32
3765,audio,21
3766,audio,72
3768,spam,29
3769,imagenes,5
3770,video,49
3773,video,30
3774,video,30
3775,video,29
3776,spam,27
3777,video,62
3778,audio,62
3779,spam,33
3780,audio,81
3782,audio,23
3785,imagenes,44
3791,video,18
3792,video,33
3793,video,40
3797,spam,55
3804,audio,88
3807,audio,81
3808,spam,63
3810,video,53
3811,video,32
3813,imagenes,11
3816,audio,36
3819,spam,14
3821,imagenes,69
3832,imagenes,58
3833,audio,82
3838,audio,64
3839,spam,33
3840,audio,8
3842,spam,53
3845,imagenes,8
3847,imagenes,51
3848,video,48
3851,audio,48
3854,audio,36
3855,video,86
3856,spam,1
3858,imagenes,11
3859,spam,55
3862,imagenes,89
3863,imagenes,28
3867,imagenes,70
3869,audio,16
3871,video,71
3872,imagenes,29
3873,video,48
3875,audio,1
3877,spam,80
3880,imagenes,79
3881,video,73
3884,spam,1
3886,audio,75
3887,spam,88
3889,video,35
3891,spam,73
3892,audio,64
3894,audio,85
3895,imagenes,79
3896,imagenes,21
3897,imagenes,40
3898,audio,67
3899,video,86
3901,spam,83
3902,spam,89
3903,imagenes,16
3906,audio,47
3907,audio,9
3908,video,47
3909,spam,75
3910,spam,11
3914,imagenes,38
3915,imagenes,71
3918,video,14
3919,spam,85
3921,video,18
3923,spam,15
3924,spam,78
3927,imagenes,47
3928,imagenes,80
3929,video,15
3931,video,81
3933,spam,15
3934,spam,80
3935,audio,16
3936,imagenes,76
3937,audio,9
3939,spam,51
3940,audio,27
3941,video,4
3942,audio,60
3943,video,82
3944,video,29
3945,video,5
3946,spam,12
3947,imagenes,2
3948,imagenes,46
3951,audio,9
3952,imagenes,5
3956,video,51
3959,audio,13
3960,audio,69
3961,imagenes,5
3963,imagenes,1
3964,video,8
3966,audio,15
3968,video,71
3969,audio,89
3970,video,79
3971,imagenes,50
3973,video,32
3979,audio,12
3981,spam,38
3983,video,51
3984,video,14
3989,video,56
3991,spam,80
3994,imagenes,68
3996,spam,43
3997,spam,53
3998,audio,33
3999,video,33
4001,video,12
4005,audio,74
4006,imagenes,85
4007,video,70
4008,spam,68
4009,video,86
4017,spam,9
4018,imagenes,26
4019,audio,87
4020,imagenes,13
4021,imagenes,47
4028,imagenes,80
4031,video,78
4032,spam,13
4033,imagenes,31
4036,video,20
4037,audio,45
4038,spam,90
4039,video,44
4040,imagenes,23
4041,video,69
4044,audio,22
4045,spam,32
4050,spam,25
4052,audio,66
4053,imagenes,29
4055,audio,11
4056,imagenes,86
4057,spam,62
4059,audio,44
4063,video,63
4064,video,88
4066,spam,35
4067,video,76
4068,audio,90
4069,spam,69
4070,audio,73
4071,audio,12
4073,imagenes,51
4074,video,75
4077,video,10
4078,imagenes,12
4079,imagenes,13
4081,audio,25
4084,audio,18
4085,imagenes,34
4086,imagenes,72
4088,video,52
4093,video,40
4095,imagenes,35
4096,audio,60
4100,imagenes,66
4101,spam,82
4104,imagenes,11
4105,video,55
4107,audio,44
4108,audio,14
4110,imagenes,11
4113,spam,58
4114,video,18
4116,spam,89
4118,imagenes,18
4122,audio,22
4124,audio,37
4125,imagenes,65
4126,spam,29
4127,spam,18
4130,imagenes,53
4131,audio,41
4132,audio,67
4134,imagenes,88
4135,video,76
4137,imagenes,65
4139,spam,1
4141,audio,76
4145,video,85
4146,audio,55
4148,spam,15
4149,video,42
4152,spam,10
4155,spam,85
4164,spam,12
4166,video,16
4168,audio,37
4170,audio,31
4171,imagenes,23
4173,video,39
4177,audio,50
4178,imagenes,66
4179,spam,8
4183,video,1
4186,spam,22
4188,imagenes,1
4190,video,79
4192,audio,19
4195,video,64
4196,imagenes,8
4199,video,2
4202,audio,15
4204,spam,1
4206,imagenes,50
4210,video,42
4215,audio,47
4217,imagenes,8
4218,audio,2
4220,audio,76
4222,spam,66
4223,spam,83
4224,audio,58
4225,video,57
4226,spam,68
4227,video,52
4228,imagenes,71
4229,spam,55
4232,imagenes,69
4236,video,51
4237,imagenes,61
4238,video,45
4239,audio,86
4240,spam,53
4244,imagenes,75
4250,audio,47
4251,imagenes,69
4252,video,48
4254,video,41
4255,video,9
4256,imagenes,55
4257,spam,66
4258,video,18
4264,spam,81
4265,spam,33
4266,audio,6
4267,video,41
4269,spam,49
4270,audio,84
4271,video,62
4273,video,3
4275,video,79
4276,imagenes,80
4277,imagenes,89
4280,spam,46
4281,video,28
4282,spam,5
4283,imagenes,20
4284,spam,74
4286,video,37
4287,audio,66
4289,audio,2
4293,imagenes,32
4295,imagenes,88
4296,spam,32
4297,imagenes,18
4298,video,51
4299,imagenes,15
4300,imagenes,51
4301,video,24
4302,imagenes,46
4305,audio,2
4307,spam,26
4308,video,65
4310,audio,79
4311,spam,41
4316,imagenes,40
4318,spam,20
4322,spam,66
4330,audio,72
4332,imagenes,76
4334,imagenes,36
4335,imagenes,32
4336,video,57
4337,spam,90
4338,video,89
4341,video,68
4347,audio,45
4348,spam,72
4352,audio,68
4354,imagenes,34
4357,audio,63
4358,imagenes,81
4361,audio,70
4362,audio,22
4366,spam,83
4367,video,70
4369,video,11
4370,video,26
4371,audio,5
4374,video,63
4375,imagenes,70
4376,video,4
4378,spam,38
4379,spam,4
4380,audio,35
4383,imagenes,75
4387,audio,49
4388,spam,67
4389,imagenes,16
4390,spam,36
4395,spam,49
4396,imagenes,50
4397,spam,21
4398,video,39
4399,imagenes,37
4401,video,87
4402,spam,53
4403,video,5
4404,imagenes,81
4408,audio,49
4409,imagenes,12
4413,spam,44
4414,imagenes,1
4415,imagenes,16
4417,audio,9
4418,imagenes,12
4419,audio,6
4420,imagenes,27
4421,spam,88
4422,imagenes,40
4427,spam,7
4428,imagenes,38
4429,video,84
4430,spam,80
4431,spam,74
4433,video,36
4434,imagenes,28
4435,imagenes,26
4436,audio,50
4438,audio,52
4443,audio,35
4446,video,48
4448,video,25
4452,audio,67
4455,spam,18
4456,video,70
4458,spam,51
4465,spam,88
4467,video,31
4470,video,71
4471,audio,75
4477,audio,18
4478,audio,7
4480,video,6
4490,imagenes,49
4491,imagenes,64
4492,spam,22
4494,video,63
4495,audio,48
4497,audio,21
4498,imagenes,69
4499,audio,75
4501,imagenes,27
4503,spam,1
4505,spam,36
4507,spam,59
4508,video,38
4510,audio,66
4511,imagenes,60
4515,imagenes,47
4518,imagenes,40
4521,audio,43
4523,imagenes,43
4524,spam,53
4526,imagenes,80
4529,video,70
4530,video,72
4531,audio,40
4532,spam,57
4533,video,51
4534,imagenes,38
4535,spam,86
4536,imagenes,88
4538,audio,45
4539,video,5
4541,video,70
4542,spam,55
4545,audio,35
4547,spam,37
4550,audio,10
4551,imagenes,18
4557,spam,60
4560,spam,51
4562,spam,72
4564,video,47
4568,spam,29
4572,video,17
4577,spam,43
4579,imagenes,76
4580,imagenes,1
4582,video,47
4583,video,4
4584,spam,41
4586,imagenes,8
4590,imagenes,9
4591,spam,12
4592,spam,36
4593,audio,9
4594,video,73
4596,imagenes,32
4598,video,47
4605,imagenes,35
4606,audio,75
4607,audio,60
4609,imagenes,24
4610,imagenes,38
4611,spam,27
4614,spam,46
4616,spam,45
4620,spam,79
4622,imagenes,62
4623,imagenes,69
4626,audio,16
4628,imagenes,70
4629,imagenes,29
4630,video,29
4632,imagenes,21
4638,video,76
4639,audio,50
4640,imagenes,51
4645,video,2
4649,video,10
4650,imagenes,89
4651,spam,71
4653,audio,68
4654,imagenes,70
4655,video,19
4656,audio,76
4660,imagenes,58
4663,imagenes,10
4664,imagenes,45
4665,video,16
4668,imagenes,33
4669,audio,30
4673,imagenes,61
4675,audio,54
4677,video,82
4678,audio,57
4680,imagenes,35
4681,spam,73
4683,imagenes,54
4684,video,26
4685,audio,76
4686,imagenes,23
4688,audio,40
4689,imagenes,82
4690,spam,28
4694,audio,26
4695,imagenes,84
4696,audio,55
4698,video,62
4699,audio,67
4700,imagenes,47
4701,spam,28
4704,imagenes,82
4710,imagenes,22
4712,imagenes,32
4717,video,60
4718,video,71
4722,video,6
4726,audio,75
4731,spam,54
4734,audio,86
4736,audio,57
4737,video,36
4738,video,64
4743,imagenes,90
4745,spam,6
4747,spam,42
4749,video,2
4750,imagenes,60
4751,video,88
4752,spam,52
4753,spam,65
4754,video,85
4756,imagenes,77
4757,spam,68
4758,audio,70
4759,audio,10
4760,video,27
4761,video,16
4762,imagenes,88
4763,spam,20
4764,imagenes,42
4765,spam,58
4768,spam,37
4769,imagenes,22
4773,audio,55
4774,audio,25
4776,video,9
4777,spam,27
4778,audio,32
4779,imagenes,90
4781,imagenes,62
4782,video,83
4785,audio,38
4786,video,73
4787,audio,68
4791,audio,9
4792,imagenes,56
4793,video,9
4808,spam,67
4809,video,77
4810,audio,48
4812,spam,75
4813,imagenes,72
4814,spam,90
4815,spam,51
4816,audio,72
4817,spam,9
4818,video,90
4821,video,13
4822,spam,4
4823,audio,77
4827,spam,47
4829,imagenes,51
4830,imagenes,38
4832,imagenes,75
4834,video,76
4836,imagenes,28
4837,video,38
4839,imagenes,83
4842,imagenes,67
4844,video,12
4845,audio,25
4848,video,16
4849,audio,5
4852,spam,2
4854,audio,79
4856,audio,20
4857,audio,18
4858,spam,6
4859,spam,23
4861,audio,10
4863,video,47
4865,video,36
4866,imagenes,53
4867,video,69
4870,video,35
4872,video,2
4873,spam,40
4874,audio,41
4875,video,32
4876,spam,55
4878,video,2
4882,video,71
4883,imagenes,34
4884,audio,50
4887,video,70
4888,spam,76
4889,video,41
4890,video,80
4892,audio,48
4893,video,66
4894,imagenes,59
4895,imagenes,7
4899,video,72
4901,video,31
4903,video,37
4905,imagenes,87
4907,audio,4
4908,video,39
4909,imagenes,68
4910,spam,48
4912,spam,64
4917,video,51
4918,spam,3
4919,video,3
4921,video,58
4926,video,41
4927,spam,27
4928,video,13
4930,video,58
4931,video,51
4932,audio,71
4933,spam,9
4934,audio,18
4935,video,49
4936,spam,48
4938,imagenes,49
4940,video,39
4941,spam,21
4942,video,76
4943,spam,51
4944,imagenes,45
4947,spam,76
4949,video,44
4956,video,28
4958,imagenes,2
4959,audio,14
4960,imagenes,34
4961,audio,70
4963,video,35
4965,audio,58
4967,video,31
4969,imagenes,66
4973,video,42
4974,video,27
4975,video,56
4977,imagenes,56
4978,audio,68
4981,spam,17
4982,video,22
4987,spam,74
4989,video,79
4994,video,1
4995,audio,73
4998,imagenes,75
5000,audio,7
5007,spam,40
5009,audio,15
5011,video,49
5019,audio,61
5020,imagenes,43
5023,audio,25
5025,imagenes,31
5026,video,58
5028,audio,26
5030,spam,62
5033,video,47
5034,audio,23
5035,audio,85
5037,imagenes,1
5040,audio,20
5046,audio,72
5047,video,23
5049,imagenes,53
5050,imagenes,76
5051,video,66
5053,video,7
5056,audio,15
5059,audio,13
5063,imagenes,29
5064,imagenes,75
5065,imagenes,24
5069,audio,61
5070,video,86
5078,video,38
5079,video,49
5080,spam,75
5082,spam,66
5084,audio,71
5087,spam,37
5088,video,16
5089,video,20
5090,video,21
5095,audio,49
5096,audio,54
5097,imagenes,63
5100,spam,52
5103,imagenes,22
5105,imagenes,33
5107,imagenes,9
5108,video,22
5109,video,44
5110,imagenes,17
5112,video,26
5116,spam,18
5118,imagenes,23
5119,video,76
5120,imagenes,58
5122,video,67
5127,spam,18
5128,spam,18
5129,spam,88
5130,spam,88
5131,spam,60
5132,audio,12
5135,spam,85
5136,imagenes,81
5140,imagenes,37
5142,imagenes,84
5143,imagenes,32
5147,spam,33
5150,imagenes,49
5153,video,52
5155,imagenes,90
5156,video,8
5159,spam,46
5160,video,34
5162,spam,71
5166,video,47
5167,spam,45
5169,spam,43
5170,video,38
5172,imagenes,86
5173,audio,8
5176,spam,75
5177,video,31
5178,video,18
5181,audio,28
5184,audio,45
5188,video,19
5189,spam,56
5190,video,55
5192,spam,39
5195,imagenes,6
5196,audio,84
5198,imagenes,7
5200,video,82
5201,video,6
5202,audio,39
5203,audio,78
5205,audio,26
5211,audio,45
5212,imagenes,7
5213,video,44
5214,audio,38
5217,imagenes,10
5219,video,63
5222,audio,44
5223,audio,55
5224,imagenes,65
5225,imagenes,86
5227,video,84
5228,imagenes,74
5229,imagenes,21
5231,audio,75
5232,imagenes,38
5233,spam,89
5235,audio,77
5237,imagenes,15
5238,video,74
5239,video,67
5242,audio,1
5243,video,13
5244,video,29
5245,imagenes,5
5246,imagenes,55
5248,audio,80
5251,spam,6
5253,audio,68
5256,imagenes,64
5257,imagenes,89
5262,video,85
5265,imagenes,20
5266,video,13
5267,imagenes,22
5269,video,36
5270,spam,64
5271,audio,43
5274,video,10
5275,spam,88
5281,imagenes,65
5282,imagenes,86
5286,imagenes,55
5293,audio,26
5294,imagenes,30
5295,spam,23
5297,audio,1
5298,spam,13
5299,imagenes,2
5301,video,71
5302,audio,87
5304,video,27
5309,spam,54
5310,imagenes,85
5311,spam,70
5312,video,80
5315,video,73
5319,video,46
5321,spam,4
5323,imagenes,40
5326,audio,77
5330,imagenes,25
5331,video,24
5332,audio,25
5333,spam,43
5335,audio,5
5336,imagenes,20
5339,spam,64
5344,audio,73
5346,spam,11
5347,video,49
5349,video,20
5350,spam,15
5351,imagenes,6
5353,video,13
5355,audio,78
5358,spam,8
5362,imagenes,57
5364,audio,10
5369,audio,44
5372,audio,61
5375,spam,88
5378,imagenes,43
5379,video,32
5380,audio,73
5382,imagenes,47
5383,imagenes,21
5386,video,3
5387,video,17
5388,video,2
5390,audio,54
5391,spam,14
5398,video,74
5399,spam,44
5400,audio,69
5402,spam,46
5404,video,14
5405,imagenes,21
5407,spam,16
5408,imagenes,19
5411,audio,79
5412,imagenes,81
5413,imagenes,25
5415,imagenes,1
5416,audio,66
5417,imagenes,26
5419,imagenes,26
5420,imagenes,44
5421,video,33
5422,video,20
5425,imagenes,41
5428,audio,10
5429,imagenes,12
5430,imagenes,1
5432,video,20
5434,video,11
5435,imagenes,64
5436,audio,52
5437,spam,20
5438,video,71
5441,imagenes,10
5442,audio,19
5444,spam,49
5445,spam,55
5446,audio,36
5449,audio,81
5451,spam,68
5454,spam,31
5455,spam,30
5457,audio,86
5458,spam,32
5459,video,79
5461,video,39
5462,video,65
5463,audio,74
5466,imagenes,18
5467,spam,78
5469,video,10
5470,video,7
5472,imagenes,86
5475,video,19
5476,video,88
5477,spam,19
5478,imagenes,50
5484,spam,83
5487,imagenes,64
5489,imagenes,14
5492,spam,38
5493,spam,54
5495,audio,53
5496,audio,7
5497,spam,48
5498,audio,65
5499,imagenes,9
5507,video,4
5508,spam,86
5510,imagenes,18
5513,video,54
5514,audio,41
5515,spam,63
5520,spam,45
5521,spam,63
5525,spam,1
5527,audio,8
5531,imagenes,12
5532,imagenes,19
5533,audio,13
5535,imagenes,45
5537,audio,54
5538,spam,11
5539,audio,17
5541,audio,45
5543,audio,90
5545,spam,81
5548,audio,55
5549,audio,69
5551,video,82
5553,audio,83
5554,imagenes,32
5556,audio,74
5557,audio,46
5559,audio,75
5561,audio,29
5562,imagenes,33
5565,video,59
5566,imagenes,31
5567,imagenes,20
5570,video,49
5575,video,65
5577,video,30
5578,imagenes,27
5579,imagenes,7
5580,spam,41
5583,video,12
5584,video,30
5585,imagenes,17
5587,audio,22
5591,audio,31
5593,imagenes,66
5595,imagenes,84
5596,audio,40
5597,audio,2
5598,spam,10
5602,video,66
5603,audio,85
5604,spam,13
5608,audio,27
5609,video,62
5613,audio,44
5614,imagenes,17
5618,spam,10
5620,spam,64
5621,video,1
5622,video,42
5623,audio,54
5626,spam,82
5627,video,28
5628,spam,67
5631,video,10
5633,audio,11
5637,spam,76
5639,audio,63
5640,imagenes,64
5642,video,43
5643,audio,4
5649,imagenes,34
5650,spam,22
5652,spam,36
5654,video,89
5655,video,24
5660,imagenes,8
5662,audio,78
5665,audio,14
5667,audio,69
5668,audio,88
5669,imagenes,10
5676,video,10
5678,audio,16
5679,imagenes,1
5680,audio,82
5682,audio,8
5683,video,38
5686,imagenes,58
5687,audio,63
5692,audio,28
5694,video,42
5695,spam,68
5698,spam,32
5699,video,90
5701,imagenes,56
5705,spam,19
5706,imagenes,58
5708,imagenes,18
5709,imagenes,39
5711,spam,66
5712,imagenes,78
5715,imagenes,17
5717,video,53
5718,video,37
5720,spam,60
5721,video,34
5724,spam,16
5725,imagenes,42
5727,imagenes,24
5728,imagenes,69
5729,imagenes,60
5730,imagenes,83
5732,video,10
5733,spam,82
5735,video,4
5736,imagenes,54
5738,spam,7
5739,spam,12
5745,spam,26
5750,video,32
5751,spam,22
5752,audio,9
5754,spam,72
5761,spam,10
5763,spam,80
5767,spam,49
5770,audio,48
5776,video,12
5779,spam,40
5780,video,21
5783,audio,41
5786,audio,77
5788,imagenes,11
5790,spam,29
5792,imagenes,23
5794,spam,8
5797,audio,9
5801,imagenes,14
5802,spam,25
5804,audio,90
5806,spam,13
5807,video,15
5812,audio,59
5813,video,37
5814,audio,32
5817,imagenes,88
5818,audio,18
5819,audio,48
5820,video,70
5821,audio,60
5826,spam,55
5827,imagenes,82
5828,video,81
5831,video,54
5832,imagenes,82
5833,video,34
5835,imagenes,33
5837,imagenes,82
5838,video,72
5841,spam,28
5843,video,40
5844,audio,46
5846,imagenes,41
5849,video,19
5850,video,33
5851,audio,6
5853,audio,78
5855,video,80
5856,video,19
5858,spam,30
5859,audio,22
5860,video,18
5863,spam,49
5864,spam,2
5865,audio,53
5866,audio,65
5870,imagenes,39
5871,spam,84
5872,imagenes,82
5874,spam,5
5877,audio,78
5879,spam,30
5880,imagenes,60
5883,imagenes,41
5886,spam,49
5887,video,12
5889,video,30
5890,spam,68
5894,spam,73
5895,imagenes,82
5896,spam,79
5897,imagenes,70
5898,audio,20
5899,video,76
5901,imagenes,6
5905,imagenes,19
5906,video,12
5908,imagenes,58
