numero,fecha_dictamen
60953-28516-BI,2003-08-14
4227-39574-JM,2016-05-16
68609-44150-ON,2019-03-12
1707-80041-MO,2017-06-19
61959-12277-OL,2019-08-10
61956-87397-BB,2015-05-28
16903-34587-EH,2013-09-28
20577-94058-AA,2016-08-09
67433-10904-OE,2010-11-16
45156-27050-BG,2018-01-13
56795-42026-NE,2017-11-10
30661-49269-KF,2004-07-09
90994-7383-GO,2019-05-26
32040-57273-FM,2007-07-05
41218-33928-JA,2017-07-01
31925-68798-HD,2009-06-23
87860-14706-AG,2001-08-24
91122-66005-LJ,2007-09-29
97307-65348-JE,2017-09-10
37678-7320-LO,2018-04-08
20995-4772-MJ,2016-12-06
96838-52469-HO,2017-08-26
51995-91687-NI,1997-02-26
51658-12317-LD,2010-05-06
88011-35788-AN,2018-12-10
40729-8442-GI,2012-12-16
13332-5652-HG,2016-03-11
89416-61146-DE,1993-07-11
84606-23140-ID,2014-06-26
39586-56832-FI,1994-08-04
4180-74862-IO,2017-05-09
982-22918-OM,2013-12-27
35224-45639-IM,2018-03-18
38408-63175-IB,2016-05-17
79759-39137-AI,2019-08-22
86184-12680-JE,2003-11-06
43896-1327-FL,2018-05-12
91518-88879-MK,2012-01-10
24437-13988-LM,2019-07-09
87124-73620-FE,1976-01-16
27785-67358-LB,2008-07-16
98832-86596-NE,2008-11-18
67947-72694-JK,2018-11-10
29806-57129-DJ,2002-02-14
43664-84591-BM,2014-07-17
79175-98650-GH,2017-10-11
52727-73679-LE,2019-08-06
61118-83982-DH,2015-08-23
68058-81511-MK,2019-02-12
9431-57240-AK,2017-11-29
6739-40680-NB,2006-02-07
37483-21169-LM,2019-03-29
30400-18251-DL,2019-06-05
45650-73598-AH,2006-01-23
98731-63518-JM,1985-10-10
17908-16752-FO,2016-04-30
53425-25064-NG,2018-03-20
95899-23076-BD,2016-04-06
22698-92117-DO,2012-11-30
52313-87717-LM,2016-11-06
4391-79788-OA,1993-06-30
93213-13492-OM,2012-10-26
65266-11753-NK,2003-01-22
21569-37322-HA,2010-06-24
83391-88818-ND,2018-10-30
4055-1586-GI,2019-08-29
1528-75621-NK,2013-05-10
72099-12380-IH,1993-10-14
89066-6355-LE,1998-12-03
43473-69429-JH,1996-12-25
99878-60225-AI,2019-02-09
54979-43753-JD,2019-06-11
86548-47256-BI,2013-10-13
44318-39141-HN,2016-10-13
87605-60123-IN,2005-08-22
74195-3469-MD,2018-10-29
17139-58666-LD,2003-05-21
11481-28709-BA,2018-09-17
84229-13842-OL,2019-06-08
45642-97503-AM,2019-07-09
11599-91051-OK,2005-09-27
47499-81566-BG,2008-10-23
4713-96932-FN,2016-03-24
21555-40798-NN,2017-08-11
79352-95250-ND,2008-12-19
22236-87918-HF,2003-08-09
78351-14240-BG,1998-07-02
27579-12448-NF,2017-04-05
35477-3873-LF,1998-03-20
37243-52649-FN,2010-09-28
42057-40240-FJ,2016-04-10
96300-65957-JD,2018-06-25
12154-13065-BD,2010-06-12
29197-96555-IG,2015-07-12
35519-65504-JM,2018-12-13
29623-60035-GB,2017-10-08
46497-94209-II,2019-01-26
25377-50785-GB,1994-02-17
55382-10247-AN,2013-05-23
22683-85698-MB,1975-02-01
60450-63983-MN,2000-02-28
35111-86644-NB,2019-02-13
30558-38095-FB,2003-04-22
95127-35649-DH,2015-01-15
20669-18585-AN,2002-05-05
54275-25003-LH,1991-08-29
27858-78623-EN,2013-05-09
95997-30190-EI,2018-09-22
74351-35542-OF,2017-05-09
85783-69509-GH,2004-01-12
35460-64807-AA,2018-12-14
18761-7352-EH,2015-06-16
29324-86369-BE,2012-06-27
82014-41646-KH,2011-07-28
87405-32947-HG,1997-06-12
72696-63351-FD,2018-04-19
17528-61737-AM,2015-11-24
39596-74139-HH,2013-12-04
42517-66550-II,2001-05-24
32172-17224-ML,1998-07-02
27786-73704-BN,2011-10-22
36431-65808-KM,2013-11-27
12690-47117-AL,2009-08-14
64426-90588-HA,2018-09-29
75759-45787-AI,2014-09-06
7354-16635-DN,2017-03-16
35298-32060-JB,2017-06-15
58743-2015-LG,2010-09-03
59233-18629-OM,2018-10-21
92925-73608-FO,2017-11-20
54776-48440-EO,2012-01-26
39742-84859-FD,2015-10-03
51018-30935-BN,2019-07-12
6744-85139-FB,2003-10-03
77081-27220-DN,1990-07-16
72266-83966-OB,2014-07-24
56878-23991-HA,1980-05-29
14024-84291-KN,2005-09-28
37562-74971-NG,2016-11-30
84481-38190-IG,2017-12-06
82897-17680-GD,2019-08-16
3145-86931-GI,2011-01-31
39074-23443-IA,1989-04-15
19348-58607-ND,2004-03-20
39926-35802-KB,2008-05-04
47458-32248-JF,2018-05-08
78725-29718-ND,2017-12-03
45415-18498-IA,1985-02-05
87381-15666-FB,2010-01-28
33254-6383-MG,2016-04-20
23663-30863-BK,1970-11-05
92027-67415-FJ,1994-08-15
82062-37336-JL,2014-11-16
86246-59151-EO,1997-11-11
57240-89834-OE,1997-12-30
84951-86727-LO,2018-06-27
51466-17852-HF,2019-06-07
4467-94841-MM,2000-12-07
67538-97034-KH,2019-04-27
33843-35661-AK,2015-02-27
36949-1794-BM,2011-11-04
3056-7481-DH,2011-12-10
48021-62126-OE,1996-12-26
87155-28002-JL,2017-03-06
84814-49138-LL,2012-08-30
88378-2237-ED,2017-10-05
38237-65400-LI,1966-12-08
28659-82545-DF,2016-04-16
61410-4160-BL,2008-07-29
43758-72210-NF,2018-04-23
20240-22268-GF,2005-03-21
25058-1106-HH,2011-03-18
83069-97022-BJ,2012-11-28
36774-28861-FJ,2014-05-15
16297-26986-NK,2019-01-24
26345-26259-EO,2099-06-05
86088-2339-ED,2018-10-03
24963-66643-BB,1994-02-09
80022-36026-AI,2008-02-29
7421-36488-FL,2013-10-30
87220-54284-BD,2016-07-11
61072-42732-JF,1996-07-29
1028-94041-IL,2015-08-04
85095-53955-BK,2012-05-09
9724-71140-BJ,2018-08-17
71781-86397-KF,2002-05-09
81269-2457-FA,2019-02-25
46353-43423-GM,2018-08-18
15649-68482-OM,2003-04-15
18958-99050-KG,1970-10-11
74219-52874-AD,2009-09-27
38248-64271-KB,2019-08-20
76175-22404-EB,2011-07-17
46860-62515-KL,2019-07-14
38494-66751-BL,1976-11-16
15900-32150-DA,2007-06-29
61242-42148-OM,2016-05-31
38095-52306-EH,2010-03-31
31503-11880-KA,2018-04-05
75976-5467-NF,2001-10-08
57187-13788-DH,2013-11-30
63697-69434-HE,2013-06-01
36782-40658-JE,2099-05-07
37313-81450-IB,2013-04-08
33605-24345-BH,2019-06-09
36881-73062-BJ,2012-08-11
57747-82496-AG,2019-08-20
38899-39552-GB,2015-10-05
92293-94431-JL,2006-03-25
38644-74172-IN,2019-08-18
43959-38673-AO,2007-02-22
14332-58040-FG,2018-12-30
3363-41927-GJ,2019-06-03
71264-19788-ND,2018-12-22
29542-67180-EO,2008-04-27
79991-14148-NN,2000-03-27
36171-35846-MM,2019-08-10
85218-66848-KB,2006-06-10
91308-82799-IB,2018-05-01
5604-28696-II,2014-03-01
61554-15938-ND,2018-10-17
22423-95001-BE,2018-02-23
40799-41135-GA,1992-08-13
3353-10448-BA,2014-09-08
76552-3625-OO,1992-09-04
4980-56543-OD,2014-03-16
91263-31175-KG,2016-12-11
99474-16688-MI,2019-08-20
4237-45087-BH,2011-12-20
21996-11576-FB,2013-03-19
6935-23452-DN,2019-08-29
40525-31745-HE,2008-11-03
6839-13276-OJ,2018-08-09
67026-81930-HG,2015-09-02
58747-47758-KB,2018-10-28
76149-71103-LK,2011-03-18
90268-41502-IB,2017-05-21
21692-13656-BL,2012-10-09
88048-22462-IA,2018-03-29
74226-8530-BO,2013-11-26
98788-91175-HA,2016-06-08
97173-82393-LG,2012-08-05
13318-98301-BN,2015-10-24
55578-69747-KF,2013-08-01
15921-95801-JI,1989-11-27
74542-50309-EL,2018-03-28
50676-75336-DK,1996-11-28
40322-48099-FI,2019-08-06
94521-26179-LE,2016-11-04
3824-29941-DB,2017-05-05
64761-63751-OB,2013-11-17
2370-44718-GB,1998-10-24
74341-54332-HE,1993-08-13
86098-90763-HB,2018-11-27
24622-72658-EN,2016-06-28
537-49266-BD,2018-07-02
9824-75082-IA,2014-06-06
42971-43664-HB,2015-09-05
9620-72944-NA,2011-10-19
45967-28209-JE,2019-06-20
86769-84328-GB,1994-05-02
54230-29253-MB,2019-04-18
36744-64254-GG,2019-08-01
87106-61544-FM,2018-10-18
73332-13627-LM,2004-06-13
97384-36859-BD,2011-11-01
62576-53535-GK,2019-06-18
45203-70502-DB,2015-02-16
23881-44654-KD,2014-12-16
92509-42184-BF,2017-12-06
78566-65151-NN,2016-02-09
74171-21811-BI,1990-12-16
90034-61797-EF,2005-05-14
34613-39351-GF,2011-07-08
17559-95842-EK,1994-08-15
52326-3899-BE,2018-11-10
23773-10340-KH,1998-11-09
17080-57574-AE,2011-02-23
35906-6142-MA,2009-04-16
55616-84216-OA,2012-08-30
77856-82155-DN,2016-12-05
28801-95663-IM,2016-11-14
80807-64649-BM,2018-05-16
52534-28031-DF,2006-06-13
63538-28713-MN,2019-07-15
51426-79326-AF,2016-09-07
27176-31007-NI,2019-01-16
76692-48278-OH,2016-03-06
68232-85526-JJ,2018-11-11
13196-19725-BM,2003-06-14
1713-86975-BH,2018-02-01
91604-71483-AO,1989-12-09
70194-51867-KB,2012-09-21
21083-40614-HO,2019-04-11
47881-1196-BD,2007-09-02
3550-94842-LH,2016-11-04
35865-58293-BB,2018-12-24
31009-5197-BA,1997-06-02
70450-16923-AJ,2018-10-07
32928-51364-BN,2019-02-25
59090-37446-GF,2004-04-19
81013-31806-BK,1991-11-21
55758-94366-BG,2015-05-13
58647-64653-EH,2008-06-01
66711-65733-NG,2015-05-17
54305-75774-DB,2016-03-18
20494-76409-AL,2016-05-16
42485-49613-HF,2019-03-05
95455-14328-BD,2017-01-09
37339-46598-GD,2015-10-12
1357-84793-HI,2004-10-23
38784-49601-JI,2019-04-24
21637-98173-HL,1989-06-04
35271-32252-LE,2014-03-02
56224-26703-HL,2018-02-08
9566-73094-ID,2017-02-08
33215-63710-IL,1992-09-18
25822-45054-DB,2004-05-30
88141-49739-IA,2002-01-25
21198-42566-NK,2019-08-02
78201-59338-HB,2015-06-03
65520-85809-BK,1980-03-31
54030-16789-BB,2019-08-10
46854-78600-NE,2011-05-30
56981-32542-OK,2016-07-20
35199-68267-AE,2003-09-18
39117-49424-BK,2018-12-12
53002-66175-AD,2015-05-05
46507-7740-ED,2012-01-24
31265-54621-OG,2013-12-04
64419-25976-KN,2014-06-07
37748-70177-HF,2016-11-09
17444-91272-IB,1992-03-14
69083-31716-BB,2011-07-13
49312-12166-FI,2016-11-18
61977-74836-IO,2019-02-24
88824-90005-BB,2008-07-04
94798-90144-JG,2010-09-01
32659-765-DG,2003-04-17
38282-73436-BO,1984-01-30
8300-12139-EI,1984-11-13
72826-91721-EA,1991-02-07
62967-54245-IA,2008-08-08
54218-49305-GL,2016-04-12
92734-94778-HD,2013-11-21
4576-33816-JK,2018-01-11
321-41597-AM,2009-03-13
87307-34203-NJ,2015-12-07
51850-68399-IB,2018-12-27
69900-8318-JN,2017-02-07
44135-85280-DG,2013-01-12
11221-64733-BL,2015-03-07
60930-28095-EL,2018-12-13
67111-31222-GF,2016-03-24
80079-89146-GO,2015-05-04
63662-35818-MI,2019-08-04
13547-85920-IJ,2017-03-25
32845-91343-DM,2099-09-10
10008-19220-FO,2019-08-20
28355-24569-AF,2018-06-13
59981-4182-OM,2005-08-04
12040-58012-AO,2006-01-21
77866-60585-DI,2019-08-24
80563-88909-NK,2016-04-01
46954-50007-GF,2014-06-20
47586-84080-FO,2009-01-17
61949-90036-KA,2018-04-15
83344-71410-JK,2006-03-04
5914-8473-NO,2017-12-22
22518-60052-HF,2019-06-25
30543-81562-NO,2011-07-10
57828-72863-BJ,2017-07-04
14449-8454-LJ,2018-03-16
5029-12864-JG,1989-11-04
22538-35688-BB,2003-02-09
85181-12228-IG,2018-04-05
31896-45785-EK,1976-11-10
619-61359-HB,2013-02-15
56694-88086-LL,1986-11-01
91729-39633-GB,2016-08-03
80647-6579-MA,2018-01-21
18740-86356-GK,1961-02-28
97287-80911-MN,2016-11-09
3806-25934-EB,2017-05-13
4081-42972-MF,2009-05-31
90493-33209-FM,2018-12-18
71705-42966-FL,2015-09-02
36414-53976-HI,1965-08-02
24860-46217-BK,2012-07-13
17175-98351-KO,2019-04-29
51246-58047-IG,1995-03-16
94236-81317-EO,2016-12-09
27136-22183-FH,2013-12-08
45475-69650-LH,1987-03-08
16985-13991-HD,1990-04-16
23620-50427-HN,2000-07-20
69779-19750-OI,2016-06-01
13063-6393-LA,1994-07-07
24245-40326-NL,1996-01-01
62169-95378-OE,2019-06-02
86107-17415-EB,2015-11-04
91963-92081-HM,2013-04-16
88766-92562-OA,2013-10-14
74825-42071-GJ,2016-01-20
68441-52011-BG,2015-01-24
64823-98238-DN,2010-04-21
17576-37354-DM,2011-04-10
75031-22336-EA,2019-01-07
81988-59959-HM,2016-07-23
80260-94338-JE,2011-08-14
31530-76016-HK,2016-09-13
77498-98101-GN,2014-08-05
56096-29148-GM,2007-05-30
57804-54883-BK,2013-10-22
4737-4405-DB,2016-03-03
56963-17495-AL,1985-04-14
9615-55403-AA,2018-12-10
54590-25720-EM,2012-07-22
43280-26498-BB,2011-11-30
44983-30374-GL,2015-07-09
84927-31994-FB,2015-03-01
16017-34237-FH,2011-09-19
31388-31393-IN,2019-01-11
60974-94572-NH,2009-01-23
72235-36895-EN,2018-12-31
57519-35608-KG,2019-06-18
25719-22142-HN,2011-02-26
21973-37445-IB,2009-04-19
66548-67428-FM,2005-02-25
55157-38462-BA,2012-08-23
78368-88613-AE,2001-10-27
44419-55967-BB,1996-04-29
74630-47801-KL,2018-08-22
11567-64039-BE,2016-03-31
41709-21908-FK,1990-05-18
35772-86265-BM,2005-05-27
56368-66965-BH,2016-05-27
9045-17240-JN,1989-01-17
2234-30883-KH,2009-12-23
63732-78555-LA,2013-09-14
52473-49694-HB,2015-04-07
78267-80032-FA,2019-03-23
77855-1951-GA,2019-05-10
84476-5661-LM,2017-03-23
67981-11940-HG,2019-07-02
77322-89935-DF,2019-06-21
43247-1668-DK,2013-08-21
40010-37629-DL,2008-10-05
65309-65683-MH,2008-01-25
72028-93317-BO,1982-03-03
96029-78759-GF,2012-10-04
28116-16147-LD,2018-09-29
72114-20268-HF,2004-10-20
41429-63176-FO,2001-12-02
55573-13722-LF,2019-08-09
84926-60272-HI,2015-11-09
84181-31364-DJ,2009-05-05
63041-76200-KE,2016-12-07
27558-97896-MH,2009-03-21
43595-98817-KB,2019-03-31
38959-78460-OO,2018-07-03
19250-76150-MB,2015-06-05
20371-64156-KG,2019-03-13
98601-97497-BJ,2009-12-04
19979-86577-LB,2005-04-25
89846-6830-IA,2012-02-10
54772-43224-DI,2011-03-15
67566-76544-FB,2010-12-11
16071-28916-DI,2015-09-13
13925-20248-MD,2019-06-20
28606-18974-HH,2018-11-27
25177-11931-ML,1985-03-11
83328-25430-BI,1999-05-17
37566-80250-NG,2019-05-12
23224-57535-BH,2018-07-15
34105-83140-FI,2015-04-13
45910-66302-JG,2015-07-12
63439-49232-NJ,2008-07-28
17218-3333-DE,2019-07-08
43877-81192-MO,2099-02-06
14264-6107-IG,1995-04-17
4887-27033-HG,2006-10-09
68765-97343-EJ,2012-01-20
84790-49251-JA,1994-06-08
85726-14849-JD,2018-07-12
26177-44960-HO,2019-07-14
8401-14067-BI,2018-06-21
26692-43209-KM,2013-12-17
3616-45549-DO,2099-10-09
18304-6228-MI,1985-06-02
23646-99657-GE,2017-08-17
75689-74133-DM,2000-04-19
51256-44366-BB,2019-08-27
71284-22515-OE,2014-11-22
6577-57542-OG,2015-06-13
68918-57912-GB,2017-10-05
83369-3365-JE,1995-10-03
94892-81966-DA,2014-10-25
99181-74573-AM,2018-08-24
89209-82792-GG,1996-08-21
1142-80348-HM,2014-01-06
81897-65782-KJ,1991-04-07
88800-19491-FI,2014-07-30
50889-85018-BA,2004-11-09
73842-357-JO,2019-07-12
13156-98249-DH,2019-05-18
35728-11787-GG,1980-10-31
73840-13966-MA,2019-08-24
3018-84316-NB,1989-07-12
88832-93836-JJ,1998-03-17
70031-59855-IJ,2009-10-19
76931-5214-AM,2017-05-14
50791-28315-OG,2019-08-26
19016-59671-HB,1981-04-01
70442-1593-GF,2011-11-14
16386-64434-FD,2002-12-19
27703-16581-OK,2001-02-07
53690-68429-LI,2010-01-19
35459-48501-GF,2006-01-02
84817-42084-EL,2019-05-28
79641-77552-EB,1998-08-10
80893-70129-AB,2009-07-16
4423-52935-BH,2017-09-25
87712-68493-KN,2019-04-14
33995-26323-GI,2017-05-17
31026-57054-LE,1980-06-23
33856-24322-BK,2019-05-17
52863-92951-BG,2012-03-12
43732-54895-OB,2019-07-22
92622-68280-JJ,2010-10-08
56720-29828-DG,2019-02-24
61102-1117-ON,2001-02-13
26697-43662-NE,1996-07-01
99793-67277-JK,2017-10-26
5134-82851-BI,2017-10-06
79237-97969-HL,2012-11-20
54823-62471-LM,2002-04-29
90101-86663-IL,2017-06-11
17684-29307-BB,2019-08-26
31505-39897-FB,2004-03-29
98156-41967-JB,2015-01-10
65256-17405-FB,2002-09-22
62764-9054-BM,2016-03-09
28151-99975-EF,2018-12-11
56888-5394-BI,2000-07-26
32522-67501-JB,1997-11-29
17855-6642-KD,2005-04-12
59882-72721-NL,2002-09-12
22794-31581-DB,2011-12-04
16990-48589-KN,2015-12-01
2425-48739-KI,2008-08-30
76363-47818-BH,2011-02-24
28365-76825-EB,2017-03-26
31268-62966-DB,2014-12-04
79254-57681-HN,2012-05-14
69285-64503-OB,2018-10-01
66175-11278-JD,2010-09-09
95811-15594-GK,2003-08-16
32774-3840-GB,2012-12-28
34135-44528-GB,2018-10-11
17482-69328-BE,2018-01-11
71372-39377-HK,2018-04-13
85278-63489-FI,2019-03-23
2631-43781-KG,2016-12-25
82514-45165-AI,2005-07-21
31456-75301-MI,2008-05-04
21819-94027-JL,2016-08-05
93291-5104-GH,2016-05-01
97344-27807-EK,2004-10-04
75136-16076-DO,2006-08-29
5421-94168-FL,2012-01-15
53707-69828-MM,2018-06-19
80676-13376-BH,2014-03-05
35530-48609-GI,2018-03-09
63054-97670-OG,2010-11-11
59412-60208-JK,1993-10-11
18811-63608-MI,2019-07-08
77949-94-FB,2001-02-11
44947-96803-NH,2018-12-23
47670-11613-BJ,2007-01-09
70471-41182-LK,2004-07-12
75392-89847-LJ,2015-07-19
51796-17379-BF,1962-06-01
57801-31071-LB,2018-07-30
93586-22384-HB,2018-10-30
8733-34128-IB,2018-06-07
39114-50507-FB,2011-05-05
23172-81429-GG,2011-10-18
15921-71327-AN,2019-08-23
99521-38187-KF,2001-11-19
99220-91164-FN,2017-03-17
92381-4522-GB,2015-01-16
41905-90163-ID,2017-05-26
64554-2476-BL,2018-02-16
94264-14769-AO,1998-01-01
30118-48397-DL,2017-01-01
71945-24397-NN,2018-03-28
24398-78299-BD,2017-03-30
36653-49787-GO,2014-02-08
74841-29424-BB,2012-04-01
33039-54908-GL,2006-06-12
83891-37468-FB,1984-03-23
83518-23760-GH,2018-10-04
80038-34825-MN,2016-05-14
22488-70851-DI,1999-02-14
89400-20082-NI,2018-07-27
20480-13566-BF,2016-08-25
17660-48761-AN,2018-05-22
4016-60318-FD,1986-10-25
83085-95952-FO,2009-02-04
36379-8835-KI,2016-11-19
78430-10953-JA,2019-08-04
91377-28555-EI,2005-05-13
82581-90381-FJ,2010-01-16
46-59970-OJ,2007-01-04
86888-38442-LD,2015-05-16
78660-775-EL,2016-12-30
49454-27017-LI,2018-11-02
10471-9453-KH,2017-02-03
34032-33461-NN,1992-11-23
89773-17327-MB,2017-05-01
35423-8716-KF,2018-09-28
15296-36577-HE,2008-08-19
49809-35358-NB,1991-10-16
45068-80350-OG,2019-02-17
27046-177-OG,2018-03-15
67100-12683-EK,2009-04-06
60907-72648-MN,2000-07-15
25981-30503-AM,1989-09-01
61483-66300-AN,2018-11-12
54492-25306-IL,2015-01-23
15277-8208-BF,2011-08-07
42372-43730-AE,2011-11-02
280-42771-FH,2017-03-10
63586-91610-IN,2019-03-25
19478-42881-FD,2017-10-21
70261-94603-IB,1985-12-13
80675-80412-HE,1999-08-19
76225-97183-KH,2014-07-11
84990-13154-FA,2004-04-28
5543-49266-BM,2016-01-17
48694-34496-IG,2019-02-24
94295-60893-OK,2019-08-07
74238-23835-LA,2006-05-26
49247-69701-HN,2010-05-29
84020-30777-LI,1999-12-30
7633-35607-EJ,2010-07-12
54065-36214-AK,1999-10-25
12104-7812-FA,2015-05-26
24477-2722-NE,2002-06-11
22313-49841-JF,1992-04-04
96351-28424-FN,2015-06-08
46363-16328-FL,2019-01-15
89277-36247-FN,2019-06-16
87382-31522-NH,1987-03-08
56951-709-GL,2018-12-07
60572-18293-OH,2018-02-14
43282-30729-IN,2018-06-24
35390-43152-FN,2011-12-15
50444-59073-FE,2008-12-11
94677-43029-MK,2000-07-18
13570-99247-DI,2018-11-20
45272-47090-MA,2007-10-12
10558-15496-NM,2015-06-23
15991-3138-AM,2019-05-27
94206-49034-IN,2019-04-25
24637-56646-NB,2006-01-23
26534-90855-MA,2011-12-21
84035-74939-NF,2013-07-14
70224-90221-II,2019-05-30
49115-16449-MH,2004-08-10
65031-19252-FK,2005-06-11
5250-35216-GG,2010-02-28
15984-68975-EI,2011-11-24
30481-74085-HA,2016-11-04
53357-56988-LH,2014-04-18
36305-47738-IE,2018-04-02
25791-59008-AA,2010-12-03
89355-71660-ON,1989-01-18
29975-75156-LE,2005-02-25
31942-84325-AO,2018-12-26
54532-95123-BO,2012-07-18
77502-31888-EE,2018-02-13
54981-20651-DJ,2016-06-19
57340-44134-BJ,2010-01-11
74623-83078-IM,2012-01-06
17758-30471-BJ,2014-01-20
41860-74807-MB,1992-11-01
35611-5885-BB,2005-01-02
98805-91179-GD,2019-04-12
67089-94072-IB,2004-03-27
94693-71159-HI,1974-11-14
66125-64038-BD,2000-09-29
14599-58274-LH,1995-01-22
28089-54239-JF,2000-11-30
33088-57138-GB,2013-04-26
89723-74941-EE,2006-09-02
7553-33295-BN,2002-07-06
81306-69457-DG,2018-12-29
18843-43920-BO,1993-10-21
58548-76081-DG,2005-10-13
14784-20027-BE,2012-06-20
82162-83480-NE,1998-10-16
6743-14744-HN,1976-08-27
6283-21843-DO,2019-05-17
33658-80383-GF,2018-12-26
39376-40035-IO,2017-12-03
56413-54195-KI,2019-01-29
63592-93339-GH,1994-08-07
65574-41846-BB,2017-01-21
14939-80956-DB,2016-06-19
65426-40671-OB,2019-08-12
37871-38724-BO,2002-11-06
13856-85344-BJ,1984-11-02
92187-30674-HB,2019-01-25
18172-48377-IK,2019-04-01
63106-67533-DO,2019-04-05
76675-35532-IK,2015-04-21
33187-49889-FM,2009-01-18
94067-81390-II,2019-07-16
66283-906-BJ,2019-07-21
69904-93892-OF,2010-11-20
484-24419-HM,1983-03-11
79616-31125-EB,2001-07-03
84801-51808-ED,2019-06-08
21569-71948-OO,1997-08-15
53521-18478-AF,2014-11-01
87539-28895-FL,1998-03-04
24961-88342-BF,1996-05-06
70475-16557-IA,2004-05-26
85060-47877-EA,2019-08-22
35305-87573-EA,2017-04-06
93891-84324-HN,2014-06-12
87528-38286-OD,2017-06-08
7145-36818-GD,1993-11-30
79426-37705-FK,2019-08-02
70589-22516-LB,2019-08-20
51859-84619-KG,2019-04-29
72071-2706-LB,2016-06-07
37716-18205-AN,2015-10-13
18734-15710-GK,2003-09-03
39766-67974-DH,2018-02-25
62295-94593-LN,2017-12-05
79323-21875-EE,2006-08-21
85391-86554-JM,2018-07-06
41398-16760-OI,2019-07-24
26061-98620-GK,2007-07-16
39226-45315-OM,2004-07-16
80532-48818-JM,2019-02-07
13209-15584-LM,1998-11-18
99312-32164-NK,2017-09-02
68202-56513-ON,2019-04-02
65253-4510-GB,2000-01-20
89633-20571-II,1995-08-16
94455-83318-BK,2019-07-17
24286-68844-ON,2016-08-02
62370-28178-LA,2017-02-09
64811-85552-KE,2015-12-01
19968-10762-FD,2015-07-05
20148-50-EK,2008-02-20
50827-7530-OI,2011-07-01
94128-37363-AL,2018-07-05
40661-46166-ND,2019-06-18
42078-39260-NG,2018-09-19
56828-47935-FO,2017-10-18
62501-45927-MK,2018-11-02
16209-14805-FA,2008-02-29
4360-58195-GB,2018-12-08
43648-29229-KF,2012-03-20
23805-13082-ME,2018-06-03
5885-87305-BJ,2019-07-10
92307-29116-BI,2009-06-08
24306-56151-ND,2014-06-22
54080-48968-DK,2018-09-16
82845-16840-GB,2016-11-03
75713-32523-EE,2006-11-06
2172-59298-AK,2018-08-18
22116-13975-LG,2001-05-19
22671-87381-JF,2013-01-11
35807-26100-KJ,2009-04-03
51621-33924-LG,2019-01-13
36698-7560-KN,2015-07-24
21142-31956-OD,2018-03-31
67681-26557-FM,2014-03-10
267-23756-BN,2004-06-02
30052-99580-EH,1998-05-21
29844-75442-GE,2007-10-01
17953-72449-DI,2019-03-08
39886-75147-EB,2003-11-22
66904-98476-HG,2018-06-22
28318-90638-KN,2015-07-24
90923-13385-BB,2012-02-04
91249-5936-DJ,2017-09-27
94412-23793-DN,2016-02-17
54153-2429-IK,1990-01-21
75605-74913-IF,2012-05-15
4703-84510-LB,1995-05-31
78719-16339-OJ,1989-12-02
38230-75249-DB,2019-07-23
54879-15344-EO,2019-07-11
64841-89466-GB,2006-07-03
71211-76799-AI,2010-08-28
884-74889-JE,2017-07-09
49338-29680-BJ,2002-11-27
52079-22946-JB,2019-08-28
90863-64072-EI,2014-10-05
13925-44074-HF,2017-06-23
13215-49288-HB,2004-11-03
36741-10707-LO,2001-06-20
31368-6926-FD,2019-07-03
25776-22905-BB,2016-01-13
8140-80612-KO,2018-12-09
52675-7347-BE,2016-06-17
51798-63629-BD,2015-12-16
34717-4268-DB,2016-07-26
99730-33471-EO,2016-07-17
70797-2506-NA,2018-01-02
17118-42449-BE,1986-08-15
96747-18748-JI,2019-07-11
21859-81414-MA,2004-10-25
46148-12320-AI,2019-03-27
45881-85097-FN,2012-08-21
6435-56952-EJ,2017-08-20
99373-76035-JK,2019-04-21
12374-35043-JN,2010-12-13
88694-13664-AM,2016-11-27
12146-12175-FD,2012-05-30
57792-82342-OD,2013-12-16
42422-60587-BG,2019-03-20
89323-15085-IJ,2013-10-29
78479-9991-FE,2007-05-13
3334-95773-FL,2000-03-23
33267-99735-OF,2019-04-16
14370-79855-IO,2012-12-15
63220-90990-IE,2018-08-30
86319-84967-GF,2011-04-05
86621-6555-HE,2016-07-21
801-37484-BL,2000-06-18
15366-83322-NM,2019-08-05
26861-1171-IK,2018-11-26
96854-52634-NG,2019-01-10
86047-10186-EO,2018-01-19
70152-50358-NK,2014-12-29
51213-27187-EK,2019-03-15
15283-17301-OL,2016-09-27
98111-15619-DI,2015-11-05
29440-53462-KB,2006-11-19
20969-52098-EB,2016-04-03
36937-76187-FA,2010-11-22
70568-66450-GM,2017-06-19
81939-36307-NI,2002-07-02
67371-70385-GJ,1970-01-05
78248-73661-BH,2018-10-01
29086-11060-GM,2017-06-24
33860-2439-DL,2019-07-06
8428-87819-LD,2003-07-22
76613-25633-ML,2019-06-17
95965-78919-KG,2015-04-11
52943-76378-FN,2013-11-11
3338-57967-NA,2005-08-31
39363-44859-NJ,2007-06-30
53499-57448-LJ,2004-05-25
83191-38545-EL,2016-12-18
37169-12220-ID,1993-01-13
28318-78307-OI,2008-04-12
96641-3843-FI,2013-08-21
11833-76849-GA,2009-04-04
92362-32148-KD,2016-07-30
66914-14930-OK,1982-01-15
10872-63689-EI,2002-08-11
22401-70798-AB,2000-10-02
48234-10143-BN,1991-04-10
