numero,fecha_dictamen
31961-73103-DN,1997-12-05
80989-75345-OO,1978-05-21
6974-60527-LM,1986-11-29
48725-81234-DB,2003-11-18
58461-94252-KA,2019-08-28
78138-47345-BB,2019-08-23
50849-66347-HJ,2018-09-29
48090-30661-FE,2019-03-31
31077-9273-LA,2008-03-25
48321-66935-GB,2017-01-01
16669-95771-DJ,2017-04-27
20395-27722-LO,2012-10-15
39826-90419-BD,2013-05-22
34543-2028-NF,2001-10-05
179-50806-IB,2015-02-23
66519-28042-IL,2004-04-14
77900-13963-HO,2018-12-29
57901-17092-FJ,2010-05-18
80209-32343-MG,2017-01-01
86705-27604-HM,2019-04-29
58648-65478-AN,1971-02-20
78073-35731-IO,2019-08-17
4924-22418-EI,2009-02-07
93559-26888-DA,2018-02-10
92717-65702-GB,2010-09-23
2045-99864-KG,2016-11-27
76453-32415-EK,1978-12-19
12224-50950-NB,2019-08-07
82425-45378-BH,1999-01-15
26868-1538-JE,2018-07-05
46135-68854-HE,1992-11-06
56164-72515-LM,2007-09-09
36813-18774-BB,2001-01-20
17011-86380-OJ,2018-09-13
94846-89240-AB,2017-12-10
98215-15218-IA,2009-11-26
22064-99625-LJ,2000-08-04
93390-75591-AN,2007-07-11
38696-90122-HE,2017-03-27
56815-91850-GA,2013-12-15
57247-13368-KJ,2018-07-01
11842-32426-JK,2008-10-22
2324-37161-EI,2019-05-09
34710-66577-LE,2018-10-30
41969-63309-AH,2014-09-28
77127-20531-EF,2016-02-28
65407-8527-IE,2019-02-25
3018-29872-LI,2011-05-25
79351-39894-LH,2013-03-10
4812-98708-KD,2011-04-22
69101-36626-EE,2017-12-10
9719-8066-EI,2005-03-20
12831-44116-GB,2006-10-03
47333-17442-GI,2018-12-09
53924-7321-AO,2018-11-22
36457-70891-DO,2018-07-12
18232-76095-NL,2006-10-21
42451-53479-DB,2018-07-31
38355-41558-HL,2018-04-14
63437-21266-DB,2015-10-02
45850-13604-KK,2006-10-12
35245-8975-HJ,2010-02-15
4145-6897-BN,1974-07-23
42060-68858-DA,2012-10-14
61812-15413-BK,2012-04-20
46308-3812-GN,2019-02-17
31686-5630-EB,2008-11-16
4339-36037-JB,2014-06-15
54239-19077-DD,2011-12-18
46235-43709-GI,2018-12-02
78254-9852-KE,2015-05-29
29024-33833-FF,2016-08-21
26073-75972-JD,2014-12-09
25304-78857-KJ,2019-01-12
96130-50727-GK,1979-03-09
96159-71929-BK,2019-07-23
88108-15935-LG,2009-12-02
39231-21304-IO,2012-08-28
74573-55871-GG,2012-03-01
13248-97303-BI,1999-07-22
24541-43579-MA,2016-12-19
13409-68699-MM,2018-02-14
57467-48068-HF,2017-08-21
78915-85852-AN,2019-03-21
473-87564-AL,2017-02-28
19649-9026-BM,2013-12-02
42723-95980-HB,2007-02-11
69955-90225-OB,2013-09-27
26207-69518-DO,2019-06-17
69373-36943-FG,2013-06-11
49684-19494-NB,2019-05-04
14669-32288-KD,2010-01-03
56460-79491-DG,2015-07-05
52890-66462-EB,2019-01-31
44715-78385-OH,2019-06-21
1945-44692-MI,2014-07-15
73981-92600-LA,1996-08-11
15000-38856-AH,1998-09-05
95041-66067-BI,2014-09-27
30753-85954-BD,2018-03-20
28182-54851-GE,2016-05-14
68755-58292-DJ,2018-07-04
6476-50905-BH,2007-08-09
38099-99044-JJ,2017-06-20
71932-4453-MF,2014-02-22
13339-70426-MA,2015-07-03
27829-90494-OK,2005-11-12
75091-148-NG,2009-09-17
2576-68555-KB,2014-05-11
21966-4206-MG,2007-12-21
5846-83843-BF,2018-09-09
9562-14085-OD,2002-02-07
32087-24732-LM,2007-01-01
71573-94489-BG,2013-08-09
20865-93435-EN,2011-04-01
59864-48310-BD,1987-04-01
24475-37352-MJ,2008-03-16
26904-33587-JH,2012-06-17
96911-21435-MO,2013-06-19
77229-52822-MA,1987-02-11
14482-75354-MB,2009-12-25
75845-97509-OI,2008-10-18
84846-11587-GA,2015-07-30
46345-86322-AH,2005-03-02
65370-3328-BB,2013-04-21
75305-66896-HD,2018-10-03
71803-29592-ME,2017-07-14
82221-73384-LO,2019-04-19
53862-32836-DA,2014-06-02
30982-49173-GK,2018-01-25
54539-44254-ED,2012-05-25
67403-94844-DI,2014-01-06
92204-87370-AJ,2008-12-24
39561-12770-KI,1998-12-08
45895-43150-BB,2012-06-28
28290-79856-MG,2017-02-15
42994-73194-BB,2006-06-29
97163-26690-NO,2017-01-10
22068-19744-KB,2014-05-01
66072-9966-NL,2006-05-08
78477-62533-BB,2002-10-15
24420-73098-ED,2008-10-14
15654-42752-HL,2018-06-25
6619-32809-KN,2018-12-31
77340-49283-MH,2019-05-14
6662-60149-KN,2004-05-06
18010-53668-EK,2019-03-04
82490-92774-OH,2018-07-16
94830-60921-KL,2008-11-12
13958-278-DO,2019-07-16
86841-46410-BI,2019-05-29
91239-24898-KE,1973-01-27
21190-49991-AB,2017-03-28
22406-56208-JN,2010-04-08
57619-18472-DH,2018-10-03
79100-67282-GE,2013-06-11
9817-42949-FK,1967-07-21
50190-8473-AE,2008-10-31
94658-34252-NB,2017-09-10
56029-63784-BF,2003-03-11
73024-16248-GK,2018-11-24
44416-32671-NJ,2018-11-21
98593-37306-NN,2013-06-01
80936-75120-IN,1975-08-23
9927-38949-JJ,2019-06-14
58825-27299-BM,2019-06-07
31394-17011-MA,2012-09-04
52118-4534-BG,2009-03-01
18948-93219-LD,2017-06-05
38478-82235-DL,2009-01-16
7710-99763-KK,2011-06-13
31832-58850-MI,2010-09-27
61122-87235-OM,2015-01-04
17224-60770-MF,2019-01-04
55105-90898-JE,2017-05-11
70938-92984-FM,2004-11-15
81077-55778-BM,2018-06-20
15423-21657-IB,2015-03-11
67209-73461-OG,2012-11-13
88232-37512-OF,2019-05-01
44199-74805-NK,2011-09-19
48317-27501-FM,1997-03-09
44661-81904-MK,2000-12-05
97971-49289-FI,2003-03-25
9390-69578-HL,2012-10-04
49236-15936-FJ,2018-09-29
86881-61024-BJ,2008-01-23
4247-58749-HJ,2011-03-18
87398-18674-IH,2006-11-14
28211-30404-OK,1991-07-26
81894-37595-BE,2004-01-16
26111-64065-OF,2019-08-30
53469-80670-DM,2018-08-19
21538-65744-AK,2017-09-15
11605-54429-HD,2000-07-17
93260-10471-EL,2015-12-24
95940-98265-MB,1992-06-04
25728-21647-BM,2018-06-12
48341-13395-BB,2015-08-01
4370-95136-BO,1998-01-13
62362-55624-OJ,2008-03-05
4929-37258-KB,2005-09-08
10111-86429-GA,2018-01-11
13396-37369-NH,1999-04-23
61433-59239-BN,2012-07-31
88001-51993-NL,2019-03-26
27153-24269-EN,2011-05-23
4468-38100-AO,2018-04-17
72244-27841-OL,2017-04-02
2649-75352-KL,2007-03-05
89790-37068-JN,2016-05-02
66926-54437-HB,2018-09-14
25349-35527-JO,2099-09-11
739-46389-OB,2003-03-03
84191-36636-FB,2016-10-03
72682-90231-GB,2016-10-07
1700-31983-OM,2015-10-15
55229-12562-KK,2003-04-19
41941-11078-ON,1976-12-18
50764-22336-OD,2015-04-20
3624-50234-DF,1996-08-18
28508-96460-DF,1999-11-16
29383-17731-KB,2014-07-29
10548-8744-OF,2018-05-30
92723-53172-KL,2010-04-12
4261-75593-GM,2011-10-27
36822-40774-EI,1986-09-15
73022-93243-NI,2017-10-07
16093-29025-NB,2017-03-01
88833-91953-IE,2018-04-03
41595-86141-MJ,2018-10-30
56604-14628-AL,2019-03-28
37176-90326-GF,2018-07-26
75375-11609-FD,2019-05-05
25988-8887-GB,2019-07-08
45390-61097-IN,2004-02-21
4077-94258-BK,2014-01-04
78987-72869-HI,2017-12-19
34286-85104-EL,2017-01-27
34636-65320-FO,2014-10-30
36034-50272-KJ,2019-03-20
3764-29553-LJ,2019-08-29
75483-87435-FG,1982-08-27
99909-56277-NE,2007-04-13
47085-42849-DA,2017-03-23
43970-72418-BN,2017-05-11
62948-65498-EI,2019-04-17
56281-81688-BL,2018-09-01
39169-3597-KJ,2015-09-30
2313-55522-HF,2014-07-30
85616-82749-OH,2019-04-13
32610-86913-AB,2012-09-24
40073-14767-BG,2019-03-28
34584-26493-AB,2019-08-09
76432-87184-LA,2016-06-16
57381-16465-BG,2013-10-28
57541-20284-IE,2007-11-02
47497-57732-JL,2014-01-12
68569-60993-GE,2016-04-28
90354-66918-EG,2011-06-03
74488-55005-EF,1978-05-02
49832-15766-BH,1978-08-27
61813-68831-FO,2019-06-23
6433-8414-IO,2019-05-21
36615-91370-MH,2013-12-18
92756-62587-KA,2018-12-12
60904-13051-BG,2007-11-19
71835-61870-BM,2014-02-25
47753-10385-EA,2015-08-05
41101-61003-BJ,2000-09-17
53880-66275-MJ,2009-07-23
39529-6776-ED,2010-02-16
77705-55754-GD,2019-05-08
35300-66198-LD,2019-08-04
93177-27133-FG,2019-02-24
16335-47843-BN,2019-02-28
30870-3491-AM,2001-06-09
8143-67125-AK,2016-10-24
89024-62154-FK,2012-11-30
56791-7008-BE,2014-09-24
56427-69363-MB,2010-10-30
9418-83860-KA,2009-11-27
20481-2349-KA,2019-03-21
79001-32478-LK,2016-09-19
89440-27011-BA,1996-09-08
69894-54328-FM,2012-05-25
41467-69853-BG,2019-07-09
31805-98519-OM,2016-06-08
59378-92815-KJ,2019-06-09
40783-89147-EH,2019-06-28
38348-40985-BE,2006-05-02
84290-72096-MD,2010-05-18
32897-22515-LG,2012-07-09
16318-33790-DM,2016-01-29
86803-89293-AE,2014-08-19
89838-64189-IO,2005-07-12
93514-30642-JD,2018-05-01
66379-32253-BH,2017-08-07
27363-49236-NE,2005-09-26
35059-27395-GK,2019-05-24
37250-64597-BD,2018-08-19
3035-96649-NJ,2019-04-28
32115-82557-ED,2018-11-02
56083-27783-MJ,2019-01-28
99244-92284-BH,2017-06-27
72119-95116-JG,1987-06-20
50522-44672-NN,2013-02-17
17386-84835-EI,2018-08-23
24496-11075-DG,2007-06-22
40003-1681-EN,1994-11-05
21834-82101-OB,2017-03-19
75378-69088-KB,2005-03-17
70874-89253-DD,1981-03-27
27146-31486-MB,2018-08-04
68499-42045-FB,2013-10-03
70940-61711-IB,2017-09-10
73143-71475-NI,2018-02-01
95531-29843-LB,2013-12-26
49122-40565-LK,1998-08-07
94296-36179-BK,2007-06-03
82948-94177-BE,2013-07-14
82103-78443-FL,2014-06-09
83749-51649-BB,2019-05-25
32214-96710-BJ,2006-08-12
88444-91782-MM,2012-05-01
20202-14129-NO,2000-06-09
6758-97334-LG,2018-10-20
97942-20274-BO,1987-06-22
63155-42943-KE,2018-11-11
16097-1847-JI,2010-10-29
26786-81489-JH,2006-07-13
24017-388-MB,2019-05-11
2204-65088-BB,2014-12-15
97972-68227-AO,2008-01-21
43441-138-IH,2001-12-24
52828-11699-IB,2017-10-22
32893-5772-NM,2006-06-22
92879-30255-NA,2018-05-14
31956-42827-JK,1987-09-01
82007-14000-OG,2017-05-12
67451-35194-LH,1997-10-25
62825-84993-BJ,2008-05-27
23757-60089-EM,2013-11-23
25348-81843-OJ,2016-03-30
32038-95257-JA,2019-05-20
29560-74900-AD,2015-08-31
7972-30687-DB,2011-07-08
72576-86545-OE,2011-04-27
85759-74121-FO,2019-05-29
26069-80496-ND,2009-01-16
63107-91317-IN,2014-11-06
81358-44907-GN,2019-03-27
27561-50178-BK,2019-08-24
44285-61525-LN,2005-05-15
50386-79727-LB,2017-08-17
97041-16567-GL,2008-04-21
69449-53035-DO,2019-03-20
88623-67723-AD,2017-10-13
28798-97019-MI,2017-10-13
25956-79887-JB,2006-10-18
2709-24518-FH,1986-08-22
76155-72833-BA,1995-12-10
78367-5376-GG,2019-05-31
51066-54827-KO,2017-05-15
61002-71142-KI,2013-01-22
28175-4145-BB,2017-05-22
8820-78262-KB,2015-08-26
73717-86757-NF,1984-12-15
72905-69849-BO,1999-10-14
25114-87276-NG,2019-05-27
45223-56563-OB,2019-03-11
88411-68117-BF,2019-04-01
88148-22328-LI,1987-10-27
98943-47536-DL,2013-10-06
49996-29577-BE,2011-02-06
93140-98907-JO,2014-08-22
35358-99254-OG,1976-10-21
72744-28031-GA,2008-07-17
52694-99671-DI,1989-04-08
75989-94223-DM,2011-11-13
51145-41502-OL,1996-08-30
5737-27462-FA,2016-05-21
59845-20101-OO,2018-02-24
70341-92873-MB,2017-10-04
73296-16881-GG,2013-10-22
32343-11331-KK,2018-02-15
47530-9559-FD,2007-03-28
55099-45569-JB,2017-01-18
45495-84221-NM,2017-12-01
91485-61915-FI,2012-12-29
18308-53039-FL,2000-03-22
24175-90853-HF,2013-05-06
28011-3665-DH,2018-05-18
1148-10794-DA,2004-11-10
57523-86496-FE,2007-01-30
77227-24864-LB,2001-11-07
68899-24583-GK,2016-03-03
70284-64033-BN,2007-04-02
3410-40832-GG,1985-05-26
48506-27291-BO,2007-08-05
76140-74912-LM,2018-06-07
5363-70715-FG,1984-11-02
53794-49208-FE,2019-01-07
19400-22552-EA,2019-02-25
53106-26806-DK,2019-04-26
7372-25114-BO,2018-07-17
67637-290-HG,2014-09-26
84308-93547-IK,2013-06-16
10450-95625-BA,2015-07-19
68952-61557-NL,2012-04-18
80433-35782-IB,2018-07-08
18860-71545-FJ,2018-09-11
66420-12625-FL,2001-03-29
95141-87854-IO,2019-06-22
11994-46475-EF,2017-01-06
33795-22195-LK,2017-04-23
52051-1088-GJ,2011-11-01
67289-6025-GM,2019-07-01
55346-7687-LE,2011-01-03
73576-68570-JA,2007-02-15
45498-48198-MI,2009-07-19
39633-36919-DG,2019-06-12
85746-34719-ML,2019-06-23
84624-95485-BN,2019-08-11
68551-94217-NH,2016-01-04
33872-60429-BL,1994-02-17
13875-89340-FE,2015-05-20
58223-94706-BH,1996-10-24
38153-32454-BI,2018-10-27
96892-76266-NB,2019-05-22
45490-82351-NB,2019-05-24
94360-23752-MI,2019-04-06
71201-50701-IG,1995-04-29
24477-70094-GB,1994-11-12
28871-15862-JH,2007-03-28
71583-28305-LH,2003-09-04
98201-79753-FG,2016-03-23
71276-13525-JD,2013-01-19
40917-6964-BB,1987-10-28
48114-90358-EN,2008-07-13
17102-23288-HB,2015-04-28
67094-92177-DB,2019-05-08
71726-16793-MO,1994-06-03
31063-62126-OE,2008-09-13
11870-42529-AA,2019-02-26
69743-7721-BA,2003-08-29
51096-13472-LF,1992-04-20
16808-22762-FB,2019-07-21
27992-2757-ON,2017-06-13
53863-41724-NB,2017-07-07
67445-48695-JE,2010-10-16
74753-84949-MF,2001-05-29
95482-15399-ED,2012-12-27
41222-6134-KK,2011-10-29
91752-47554-EJ,2002-03-12
49166-20376-NG,1989-08-27
56993-91200-IN,2011-09-23
60060-98242-MF,2018-08-06
1892-41604-LH,2013-12-18
65258-94258-AJ,2011-12-16
40452-91931-IB,1999-11-16
89928-13069-MN,2006-11-21
21113-91880-BA,2018-01-05
19414-73362-LE,2008-07-09
85497-28879-FE,2006-02-23
61975-12398-LB,1992-12-22
45354-62296-BM,1995-09-15
96210-20186-KF,2009-11-30
14434-32499-HA,2011-04-24
29714-28932-MM,2015-12-13
41815-69505-KN,1988-04-09
18834-52204-BN,2019-08-28
13022-29175-BB,2017-11-07
43738-11041-AD,2014-10-12
93935-10943-NJ,2019-08-29
21688-10623-BG,2017-06-11
58217-36176-GF,2012-01-06
62464-11144-OB,2006-04-14
79682-73764-II,2008-08-29
80915-46759-MN,1981-11-12
78536-73343-NE,2012-11-13
47791-67674-GJ,2004-07-11
10617-79193-LL,2015-05-23
67172-23387-ON,2008-01-28
15232-6128-FB,2018-02-10
20858-76441-IM,1986-05-14
16687-56809-NG,2017-04-09
47282-15217-HD,1993-09-15
15184-33625-DD,2016-08-27
63198-70268-KO,2007-01-22
98926-98849-IJ,2005-11-28
73219-26974-GE,2018-02-13
83218-93402-OI,2013-06-07
78711-59458-AB,2003-11-02
26023-30958-BE,2017-10-12
5638-96696-FE,1984-01-13
37248-33533-GD,2005-04-15
2062-836-GE,2017-01-08
45528-86283-MA,2016-04-12
71295-34990-LK,1998-11-21
33631-96405-AE,2016-09-01
43478-21246-GE,2017-11-07
61171-87469-OH,2018-01-25
60169-77179-BO,2004-08-12
22024-94476-EN,2010-11-15
75184-54507-AI,2013-09-30
58073-48078-LD,2018-05-29
34596-24741-NF,2019-06-13
68452-35618-GE,2006-09-15
41380-48168-OJ,1993-07-22
80484-9555-GI,2002-06-16
41506-32518-GB,2016-09-14
25156-4273-BI,2019-06-30
48258-77760-OE,2017-03-19
1352-28500-EB,2001-12-01
54657-3903-IE,2014-11-12
85677-2301-GB,2016-05-02
42444-63816-GH,2000-04-03
20904-46601-EB,1992-06-23
19278-42185-HI,1997-03-12
888-99957-FN,2019-08-17
55373-38493-DK,2016-10-12
70388-91436-DB,2012-09-16
26908-1634-LH,2019-01-06
9564-51153-GA,2019-02-12
63418-53527-AI,2018-01-15
25122-40487-MN,2007-01-14
13406-1160-NB,2005-11-11
56851-96512-OE,2011-02-28
3816-58742-EO,1996-09-30
84040-42179-BG,2013-06-16
60847-82307-IO,2018-09-09
18956-68166-BF,1968-10-27
91013-60135-EN,2015-06-02
12037-14707-KB,2019-05-15
26628-52477-EA,2008-07-28
52283-48871-AH,2004-11-22
31782-96182-BG,2019-01-18
55941-9309-IE,2006-07-11
43160-21881-GF,2019-07-13
19555-24425-OB,2019-08-05
24769-33614-OG,2005-12-11
92195-41297-ML,2014-07-02
19189-10171-FL,2015-03-20
62656-68120-DM,2006-07-05
24490-35477-HI,2019-05-18
47710-91070-FG,2002-05-31
89340-22232-HL,2018-10-12
34862-97732-ND,2008-01-07
46392-24581-NN,2008-08-06
96591-89128-AO,2012-12-13
17745-42455-LI,1993-03-23
68609-58856-LB,2018-05-22
47123-40595-AB,2018-10-09
49973-19161-KK,1987-11-20
65039-46011-II,2013-02-03
47428-40066-AJ,2019-05-18
26991-22437-GL,1991-01-02
29168-34623-IM,2018-03-12
76950-97725-OK,2011-03-24
54215-29688-GB,2019-07-07
4547-58002-BE,2007-01-21
50826-77712-DI,1999-02-16
52769-61526-EJ,2019-06-08
55218-93597-OD,2015-02-13
36164-72186-BH,2019-07-27
79984-25146-EF,2017-04-17
57913-70995-MI,2019-04-29
43004-5724-AB,2017-11-23
84828-56685-AJ,2012-10-26
73554-70115-JO,1985-04-05
46008-57270-HI,1989-09-03
92979-21396-AN,2009-06-02
29418-2192-NL,2017-07-05
78511-87516-EG,2015-05-13
13056-82005-BE,2019-08-12
45366-82470-AL,2019-01-25
53746-37240-OL,2008-04-30
88982-54333-EL,2019-08-11
44591-4712-AM,2015-12-24
83604-21189-FO,2011-10-25
42282-17453-JM,1959-12-16
99193-38530-KH,2019-08-01
40885-224-NB,2009-09-20
66770-6328-JO,2017-09-14
33437-60249-GA,2018-03-23
30367-75626-LB,1993-10-14
25366-15919-IL,2006-07-28
34961-75116-JB,1994-09-02
92976-15757-HE,2016-06-15
25404-18792-BL,2008-12-28
49296-82255-OD,2018-04-04
72253-89639-MI,2013-03-23
47468-37809-OI,2011-12-16
51238-81485-MA,1985-11-13
95804-25737-OB,2011-10-10
74017-95250-HL,2018-06-07
92251-86270-MI,2019-05-09
97313-48333-JL,2011-03-25
80388-95931-NL,2016-10-11
79773-60250-GN,2011-09-21
52317-62694-DN,1986-03-23
79788-68092-FF,2018-09-21
60360-57343-GE,2019-05-28
39695-16199-OD,2000-11-10
16835-71695-KJ,2010-11-28
3477-95881-MO,2002-05-05
42501-90215-FI,2012-05-13
2545-7907-KE,2018-01-13
9614-32188-BD,2005-05-29
28376-5201-LB,2002-11-10
90928-72066-LF,2001-03-03
75523-50004-DA,2002-12-06
8992-49938-IN,2017-11-20
30618-68226-LA,2019-08-06
38181-6295-GM,2003-12-24
4287-93809-JI,2018-10-20
66649-28198-KL,2019-04-26
99612-49001-EG,2001-10-08
85466-30143-DI,2019-06-05
28407-23817-BJ,2007-04-20
5300-80158-MO,2018-07-04
82734-16352-LK,2017-11-18
67728-61176-FJ,2017-10-22
45900-99480-GB,2019-07-09
79111-40565-NB,2018-07-20
742-75183-BO,2019-08-15
34268-98771-DD,2007-08-20
6327-65043-BD,2009-09-06
15581-7074-JB,2016-09-10
38732-57975-OE,2009-08-22
56557-96055-AN,2019-01-16
64810-97482-FH,2003-03-22
30043-22020-OG,2010-09-07
27751-13256-IO,2012-06-12
15030-87936-HD,2015-06-15
4055-76656-DB,2009-09-13
65856-4892-BN,1978-02-15
25720-95977-GM,2019-07-10
56842-53914-BJ,2015-10-19
13597-70065-OB,2009-11-08
17484-74563-LD,2012-07-29
19824-36301-DD,2012-01-02
41692-26791-DH,2011-05-12
23757-63997-NF,2011-02-28
54209-77479-MF,1981-05-18
53439-93799-KN,2018-10-18
82654-8036-KG,2014-01-25
82727-56977-AK,2017-08-07
41330-56689-LN,2011-07-29
74390-42663-AB,2012-05-25
64395-68306-OI,2014-09-02
51121-84915-BB,2018-11-01
48407-37585-EK,2010-03-31
43040-1510-HO,1992-06-22
67962-94667-DD,2001-03-16
70411-10566-NK,2005-10-07
28231-17948-EI,2014-08-04
66418-20896-DO,2015-02-07
97927-15818-DB,2019-05-31
97419-73579-IB,2019-07-25
72682-31250-OA,2018-10-19
85320-41075-HI,2009-03-03
20459-4847-BG,1991-12-19
41125-40401-DL,2018-04-08
6827-77909-AI,2019-02-17
84661-93284-BO,2007-01-20
95800-65266-OD,2011-12-29
77173-8324-OJ,2004-08-10
90145-33271-DB,2018-09-23
45991-38048-AA,1997-10-31
75504-30925-IE,2011-08-05
26644-93045-HH,2017-10-03
59337-81347-FF,2018-11-08
28534-97004-KI,2008-07-30
59543-59361-FK,2011-10-26
14501-72637-KA,2007-12-06
38334-21259-HK,2016-03-11
73719-6321-GK,2012-05-14
94346-7980-NO,2018-11-03
47175-61071-AA,2014-11-22
76853-85368-KA,2010-02-01
57681-22905-KD,2014-10-05
85397-92024-HG,2017-11-27
46105-35909-JJ,2018-07-06
72524-85579-NG,2012-10-06
40030-64607-KJ,1997-06-16
57809-81717-BB,2014-02-11
95903-36625-HB,2005-02-13
87607-46917-IL,2016-09-06
20874-82255-DK,2011-07-06
49544-33552-LD,2009-03-28
72885-56301-EI,2011-05-23
11514-93808-NM,2018-02-16
46558-75347-KI,2017-08-02
7462-46890-HB,2018-05-28
55568-9980-MK,2009-11-07
59396-67815-AM,2005-01-27
19500-6394-IB,2007-08-02
35075-99371-BL,2012-06-16
94194-36358-EM,2012-01-14
47401-5694-AM,2019-04-07
76838-84175-IB,2012-10-11
72038-76569-FO,2000-10-30
43187-66643-BO,2005-04-20
5345-8996-HJ,2015-01-01
98618-73167-AN,2014-08-20
25683-54706-FE,2003-09-11
67173-49015-IH,2013-03-20
87774-33313-NG,2019-07-18
45460-10996-LB,2011-08-01
53033-31730-FO,2003-06-03
13888-48872-BA,2002-04-04
91229-44769-EF,2016-12-19
75878-79819-MH,2009-10-31
34592-44355-GG,2016-06-10
40627-59973-GE,2018-03-20
8360-79594-ML,2016-01-12
99866-10387-IL,2019-05-01
76686-26723-IN,2013-04-26
78081-59912-LA,2006-06-13
26929-72697-OM,1999-01-15
62466-9314-EO,1997-01-17
2579-75692-OA,2018-07-21
91075-10000-KE,1997-03-05
78104-15401-NE,2019-04-22
85281-83337-AJ,2019-02-27
62115-9080-LD,2004-06-10
10138-97872-KD,2019-03-16
7999-76288-BI,2017-03-06
46090-74322-MN,2001-06-01
42779-81447-GB,2017-03-27
54113-31094-GF,2017-07-24
19353-3280-DB,2011-08-26
30982-16350-BK,2017-10-27
8538-13840-DG,2014-08-27
2738-41668-DD,2009-10-15
80444-58731-OI,2017-10-30
20208-99351-AB,2012-09-23
31529-57460-GM,2013-06-18
72420-38961-FD,2002-08-15
36772-66740-DM,2010-11-18
51550-57479-OM,2001-08-21
67523-68565-FA,2009-11-26
22423-81294-FB,1998-07-24
81597-4773-AK,2015-06-12
86642-50925-GM,2013-05-27
19877-28004-MJ,2012-10-11
94741-86347-DF,2012-01-30
25708-6329-FA,2008-12-02
35534-38911-KA,2014-02-27
64106-36497-AD,2013-09-09
95733-43475-FK,2019-08-09
34009-29546-GM,2002-10-18
49239-39119-GM,2012-02-11
92027-15436-IH,2016-04-02
87599-28796-ML,2019-05-01
81478-84643-LB,2017-07-21
79627-73184-EJ,2011-05-06
25520-34968-JI,2002-04-20
48968-88208-MA,2018-05-18
50858-72807-AL,2016-07-17
22277-70418-EF,1993-11-24
69822-37658-HJ,2004-06-19
25190-56697-OA,2016-05-25
31424-62855-AI,2014-02-08
8125-85315-GB,2000-08-16
2341-40165-DF,2013-08-02
86990-16135-BM,2018-05-11
93973-49451-HJ,2009-01-03
73711-13659-HE,2010-05-01
63862-26790-HD,2011-08-26
68751-36889-DJ,1986-11-30
7719-84138-IL,2007-05-29
59151-2147-GK,2017-08-29
72404-68980-AB,2019-03-09
23968-52567-II,2011-03-25
45802-77901-AB,2017-10-01
35415-48174-OA,2019-03-27
54796-42631-JB,2001-07-23
76853-97505-JB,2016-09-01
24595-58877-AA,2019-07-13
12453-43525-DB,2013-08-03
48874-65286-DL,2015-08-04
25842-95308-AJ,2019-02-22
71825-91821-OD,2016-03-30
55349-10459-DE,2002-07-09
82021-25270-DA,2017-03-19
33452-74449-BL,2016-01-24
34507-98948-OO,2010-06-02
51903-42626-NB,2005-06-05
24519-96330-FK,2016-06-08
44284-64294-ML,2010-05-03
31119-18818-AD,1986-01-19
70270-84810-BM,1982-12-03
38064-87624-KE,2009-07-18
5990-57925-EK,2018-12-24
27983-69968-IB,2011-01-17
8394-48048-LI,2019-01-18
60608-48690-KF,2002-11-17
46105-33259-KO,2009-09-23
7811-57617-JM,2018-03-28
58852-32013-MD,2017-11-27
90779-14384-BK,1967-07-24
3664-3158-JE,2018-12-21
34690-50361-HF,1990-08-16
27224-58000-IM,2017-09-28
76241-28176-LA,2013-08-02
58276-56651-BF,2018-07-07
21438-49302-NL,2009-08-26
49886-44049-JA,2019-02-17
8487-83234-IE,2018-07-12
8726-10742-NF,2017-07-17
40822-30235-BB,2011-04-06
75181-34255-DF,2010-02-01
88511-69448-GI,2001-01-05
79990-98582-OE,2003-09-25
4572-76607-KI,2003-12-30
22958-10712-BM,2002-10-02
34589-71167-GI,2019-02-26
26614-94379-IN,1983-03-28
55622-67995-GB,2018-02-09
40084-71538-BG,2017-03-15
73156-86256-LG,2013-03-26
48745-72140-FJ,2019-07-12
23097-55016-NH,2000-01-20
18996-26240-GB,2018-03-15
50404-55773-MI,2018-08-09
95290-4105-BD,1997-04-01
96296-77539-II,2015-06-13
47933-98106-DI,1979-11-16
27563-84246-DJ,2001-01-18
374-22373-DF,2018-09-10
7202-54180-FL,2018-08-30
31843-6205-MO,2013-10-31
54370-13155-GH,1996-08-19
43444-38809-ON,2010-07-31
55013-4017-HA,2017-10-09
17955-52734-KH,2008-09-20
8400-81405-LH,2017-07-15
55199-29553-JG,1988-01-11
2904-29903-AJ,2016-10-09
31275-8594-LO,1990-10-07
60792-49810-EN,2006-10-14
60848-39527-ED,2005-12-20
48440-83530-ME,2003-04-23
8629-19885-IH,2017-03-30
36868-86270-MB,1968-08-16
78568-70538-FN,2019-08-30
65208-22480-BB,2015-09-19
35641-9143-HN,2005-03-18
43991-88278-KN,2018-09-17
351-87549-ML,2015-05-16
51697-64597-GB,2018-08-22
83952-84617-EL,2008-04-25
83911-41624-AB,2003-11-11
93490-93619-DD,2019-02-11
25181-45321-LE,2019-06-04
42591-35298-FE,2012-09-27
97193-62028-AF,2017-01-06
60325-91124-KF,2002-08-01
7713-95791-BH,1997-05-23
11632-5021-MN,2016-06-28
37920-54308-EK,2010-06-23
55268-98858-EM,2004-02-08
88478-73103-LB,2019-08-29
37034-84382-HN,1997-07-23
37009-85873-GG,2018-01-25
2052-11915-ND,2017-01-29
32662-22391-DK,2017-06-24
67084-69727-LO,2010-04-23
